###########################################################;;;;;;;;;;;;;x
destroyer_technology_0;WWI Blueprint;;;;;;;;;;;;;x
destroyer_technology_1;1918 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_2;1930 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_3;1932 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_4;1934 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_0;;;;;;;;;;;;;;x
destroyer_class_1;1936 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_2;1938 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_3;1940 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_4;1942 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_5;1944 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_6;1946 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_7;1948 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_8;1950 Destroyer Blueprint;;;;;;;;;;;;;x
frigate_class_0;;;;;;;;;;;;;;x
frigate_class_1;1939 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_2;1940 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_3;1942 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_4;1944 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_5;1946 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_6;1948 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_7;1950 Frigate Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_0;;;;;;;;;;;;;;x
torpedo_boat_class_1;1918 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_2;1932 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_3;1934 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_4;1936 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_5;1938 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_6;1940 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_7;1942 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_8;1944 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_9;1946 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_10;1948 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_11;1950 Torpedo Boat Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_0;;;;;;;;;;;;;;x
motor_torpedo_boat_class_1;1918 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_2;1932 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_3;1934 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_4;1936 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_5;1938 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_6;1940 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_7;1942 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_8;1944 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_9;1946 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_10;1948 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_11;1950 MTB Blueprint;;;;;;;;;;;;;x
nuclear_submarine_design_2;1954 Nuclear Submarine Blueprint;;;;;;;;;;;;;x
nuclear_submarine_design_3;1959 Nuclear Submarine Blueprint;;;;;;;;;;;;;x
nuclear_submarine_design_4;1964 Nuclear Submarine Blueprint;;;;;;;;;;;;;x
submarine_engine_1;Diesel 2.700hp, Electric motors 1.800hp;;;;;;;;;;;;;;x
submarine_engine_2;Diesel 2.900hp, Electric motors 1.800hp;;;;;;;;;;;;;;x
submarine_engine_3;Diesel 6.000hp, Electric motors 2.250hp;;;;;;;;;;;;;;x
submarine_engine_4;Diesel 7.600hp, Electric motors 3.400hp;;;;;;;;;;;;;;x
submarine_engine_5;Diesel 7.800hp, Electric motors 3.600hp;;;;;;;;;;;;;;x
submarine_engine_6;Diesel 7.900hp, Electric motors 3.600hp;;;;;;;;;;;;;;x
submarine_engine_7;Diesel 8.000hp, Electric motors 3.700hp;;;;;;;;;;;;;;x
submarine_engine_8;Diesel 8.100hp, Electric motors 3.800hp;;;;;;;;;;;;;;x
submarine_engine_9;Diesel 8.300hp, Electric motors 3.800hp;;;;;;;;;;;;;;x
submarine_engine_10;Diesel 8.500hp, Electric motors 3.850hp;;;;;;;;;;;;;;x
submarine_engine_11;Diesel 8.750hp, Electric motors 3.950hp;;;;;;;;;;;;;;x
submarine_engine_12;Diesel 9.000hp, Electric motors 4.200hp;;;;;;;;;;;;;;x
submarine_hull_1;1918 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_2;1932 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_3;1934 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_4;1936 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_5;1938 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_6;1940 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_7;1942 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_8;1944 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_9;1946 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_10;1948 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_11;1950 Hull Blueprint;;;;;;;;;;;;;x
submarine_hull_12;1952 Hull Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_1;1918 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_2;1932 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_3;1934 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_4;1936 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_5;1938 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_6;1940 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_7;1942 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_8;1944 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_9;1946 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_10;1948 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_11;1950 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_crew_berthing_12;1952 Crew Berthing Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_1;1918 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_2;1932 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_3;1935 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_4;1938 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_5;1941 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_6;1944 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_7;1947 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_torpedo_tubes_8;1950 Torpedo Tubes Blueprint;;;;;;;;;;;;;x
submarine_periscope_1;Model 1917-1918;;;;;;;;;;;;;;x
submarine_periscope_2;Model 1923;;;;;;;;;;;;;;x
submarine_periscope_3;Model 1935;;;;;;;;;;;;;;x
submarine_periscope_4;Model 1938;;;;;;;;;;;;;;x
submarine_periscope_5;Model 1941;;;;;;;;;;;;;;x
submarine_periscope_6;Model 1944;;;;;;;;;;;;;;x
submarine_periscope_7;Model 1947;;;;;;;;;;;;;;x
submarine_periscope_8;Model 1950;;;;;;;;;;;;;;x
submarine_battery_1;Cells: 220, 240V, 5.500 Ah;;;;;;;;;;;;;;x
submarine_battery_2;Cells: 240, 240V, 6.000-6.500 Ah;;;;;;;;;;;;;;x
submarine_battery_3;Cells: 252, 240V, 6.500-7.000 Ah;;;;;;;;;;;;;;x
submarine_battery_4;Cells: 360, 300V, 12.000 Ah;;;;;;;;;;;;;;x
submarine_battery_5;Cells: 360, 300V, 13.000 Ah;;;;;;;;;;;;;;x
submarine_battery_6;Cells: 380, 300V, 14.000 Ah;;;;;;;;;;;;;;x
submarine_battery_7;Cells: 380, 300V, 15.000 Ah;;;;;;;;;;;;;;x
submarine_battery_8;Cells: 400, 300V, 17.000 Ah;;;;;;;;;;;;;;x
submarine_antiaircraft_1;12.7mm Model 1918;;;;;;;;;;;;;;x
submarine_antiaircraft_2;12.7mm Model 1929;;;;;;;;;;;;;;x
submarine_antiaircraft_3;20mm Model 1936;;;;;;;;;;;;;;x
submarine_antiaircraft_4;40mm Model 1940;;;;;;;;;;;;;;x
submarine_antiaircraft_5;40mm Model 1943;;;;;;;;;;;;;;x
submarine_antiaircraft_6;40mm Model 1946;;;;;;;;;;;;;;x
streamlined_hull_1;;;;;;;;;;;;;;;x
air_independent_propulsion_1;;;;;;;;;;;;;;;x
submarine_sonar_1;Model 1923;;;;;;;;;;;;;;x
submarine_sonar_2;Model 1935;;;;;;;;;;;;;;x
submarine_sonar_3;Model 1935;;;;;;;;;;;;;;x
submarine_sonar_4;Model 1939;;;;;;;;;;;;;;x
submarine_sonar_5;Model 1942;;;;;;;;;;;;;;x
submarine_sonar_6;Model 1945;;;;;;;;;;;;;;x
torpedo_upgrade_1;450mm Model 1917;;;;;;;;;;;;;;x
torpedo_upgrade_2;550mm Model 1930;;;;;;;;;;;;;;x
torpedo_upgrade_3;550mm Model 1938;;;;;;;;;;;;;;x
torpedo_upgrade_4;550mm Model 1940;;;;;;;;;;;;;;x
torpedo_upgrade_5;550mm Model 1944;;;;;;;;;;;;;;x
torpedo_upgrade_6;550mm Model 1948;;;;;;;;;;;;;;x
submarine_torpedo_1;450mm Model 1918;;;;;;;;;;;;;;x
submarine_torpedo_2;450mm Model 1930;;;;;;;;;;;;;;x
submarine_torpedo_3;550mm Model 1938;;;;;;;;;;;;;;x
submarine_torpedo_4;550mm Model 1940;;;;;;;;;;;;;;x
submarine_torpedo_5;550mm Model 1944;;;;;;;;;;;;;;x
submarine_torpedo_6;550mm Model 1948;;;;;;;;;;;;;;x
torpedo_warhead_1;110kg TNT;;;;;;;;;;;;;;x
torpedo_warhead_2;220kg TNT;;;;;;;;;;;;;;x
torpedo_warhead_3;250kg TNT;;;;;;;;;;;;;;x
torpedo_warhead_4;270kg TNT;;;;;;;;;;;;;;x
torpedo_warhead_5;320kg TNT;;;;;;;;;;;;;;x
torpedo_warhead_6;360kg TNT;;;;;;;;;;;;;;x
torpedo_targeting_1;Gyroscope Mod.1918;;;;;;;;;;;;;x
torpedo_targeting_2;Gyroscope Mod.1934;;;;;;;;;;;;;x
torpedo_targeting_3;Gyroscope Mod.1938;;;;;;;;;;;;;x
torpedo_targeting_4;Gyroscope Mod.1942;;;;;;;;;;;;;x
torpedo_targeting_5;Gyroscope Mod.1946;;;;;;;;;;;;;x
torpedo_targeting_6;Gyroscope Mod.1950;;;;;;;;;;;;;x
torpedo_propulsion_1;Wet-heater Mod.1918;;;;;;;;;;;;;;x
torpedo_propulsion_2;Wet-heater Mod.1934;;;;;;;;;;;;;;x
torpedo_propulsion_3;Wet-heater Mod.1938;;;;;;;;;;;;;;x
torpedo_propulsion_4;Wet-heater Mod.1942;;;;;;;;;;;;;;x
torpedo_propulsion_5;Wet-heater Mod.1946;;;;;;;;;;;;;;x
torpedo_propulsion_6;Wet-heater Mod.1950;;;;;;;;;;;;;;x
submarine_fire_control_1;Model 1935;;;;;;;;;;;;;;x
submarine_fire_control_2;Model 1936;;;;;;;;;;;;;;x
submarine_fire_control_3;Model 1940;;;;;;;;;;;;;;x
submarine_fire_control_4;Model 1944;;;;;;;;;;;;;;x
submarine_fire_control_5;Model 1948;;;;;;;;;;;;;;x
submarine_fire_control_6;Model 1952;;;;;;;;;;;;;;x
submarine_damage_control_1;;;;;;;;;;;;;;;x
submarine_damage_control_2;;;;;;;;;;;;;;;x
submarine_damage_control_3;;;;;;;;;;;;;;;x
submarine_damage_control_4;;;;;;;;;;;;;;;x
submarine_damage_control_5;;;;;;;;;;;;;;;x
submarine_damage_control_6;;;;;;;;;;;;;;;x
submarine_damage_control_7;;;;;;;;;;;;;;;x
electric_powered_torpedo_1;;;;;;;;;;;;;;;x
submarine_snorkel_1;;;;;;;;;;;;;;;x
submarine_snorkel_2;;;;;;;;;;;;;;;x
submarine_snorkel_3;;;;;;;;;;;;;;;x
submarine_torpedo_auto_loading_system_1;;;;;;;;;;;;;;;x
submarine_large_battery_capacity_1;;;;;;;;;;;;;;;x
submarine_thick_pressure_hull_1;;;;;;;;;;;;;;;x
submarine_air_conditioning_1;;;;;;;;;;;;;;;x
submarine_silent_running_drive_1;;;;;;;;;;;;;;;x
submarine_electroboat_1;Elecroboat Engine 1942;;;;;;;;;;;;;;x
submarine_electroboat_2;Elecroboat Engine 1944;;;;;;;;;;;;;;x
submarine_electroboat_3;Elecroboat Engine 1946;;;;;;;;;;;;;;x
submarine_electroboat_4;Elecroboat Engine 1948;;;;;;;;;;;;;;x
milch_submarine_1;;;;;;;;;;;;;;;x
midget_submarine_activation_1;;;;;;;;;;;;;;;x
submarine_radar_1;;;;;;;;;;;;;;;x
submarine_radar_2;;;;;;;;;;;;;;;x
submarine_radar_3;;;;;;;;;;;;;;;x
submarine_radar_4;;;;;;;;;;;;;;;x
submarine_radar_5;;;;;;;;;;;;;;;x
proximity_fuze_ships_1;;;;;;;;;;;;;;;x
#######################################################################;;;;;;;;;;;;;;x
