HAVE_A_NAVY_LARGER_THAN;Total navy size at least ;La taille totale de la flotte est d'au moins;Größere Marine haben als;;Tamaño total de la armada al menos ;;;;;;;;;x
HAVE_A_ARMY_SMALLER_THAN;Have an army smaller than ;Ont une armée plus petite que;Kleinere Armee haben als;;Tiene un ejército menor que ;;;;;;;;;x
HAVE_A_ARMY_LARGER_THAN;Total army size at least ;La taille totale de l'armée est d'au moins;Größere Armee haben als;;Tamaño total del ejército al menos ;;;;;;;;;x
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_LARGER_THAN;Overseas province percentage at least ;Le pourcentage de provinces outremer est d'au moins;Größeren Prozentsatz an Überseeprovinzen haben als;;Porcentaje de provincias de ultramar al menos ;;;;;;;;;x
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_SMALLER_THAN;Overseas province percentage smaller than ;Le pourcentage de provinces outremer est inférieur à;Geringeren Prozentsatz an Überseeprovinzen haben als;;Porcentaje de provincias de ultramar menor que ;;;;;;;;;x
HAVE_NOT_THE_LEADER;Do NOT have the leader ;N'ont PAS de leader;Nichtverfügung über den Anführer;;No tiene al líder ;;;;;;;;;x
HAVE_THE_LEADER;Have the leader ;Ont un leader;Verfügung über den Anführer;;Tiene al líder ;;;;;;;;;x
HAVE_N0T_ALLIANCE_WITH;Not allied with ;Ne sont pas alliés à;Kein Bündnis haben mit;;No está aliado con ;;;;;;;;;x
HAVE_ALLIANCE_WITH;Allied with ;Sont alliés avec;Bündnis haben mit;;Aliado con ;;;;;;;;;x
PROVINCE_IS_NOT;Province ID is NOT ;L'identification de la province n'est PAS;Provinz ist nicht;;La ID de la provinvia NO?es ;;;;;;;;;x
PROVINCE_IS;Province ID is ;L'identification de la province est;Provinz ist;;La ID de la provincia es ;;;;;;;;;x
LESS_THAN; less than;moins de; geringer als;; menor que;;;;;;;;;x
GREATER_THAN; at least;au moins; größer als;; al menos;;;;;;;;;x
HAVE_MORE_MANPOWER_THEN_MAXIMUM;Have at least max manpower;Disposent plus de main-d'œuvre que le maximum;Größere Mannstärke haben als maximal;;Tiene al menos unos recursos humanos máximos;;;;;;;;;x
HAVE_LESS_MANPOWER_THEN_MAXIMUM;Have less then max manpower;Ont moins de main-d'œuvre que le maximum;Geringere Mannstärke haben als maximal;;Tiene menos que el máximo de recursos humanos;;;;;;;;;x
HAVE_LESS_BADBOY_THAN;Have less 'badboy' than ;"Ont un nombre de "voyous" inférieur à";Geringeren Aggressionswert haben als ;;"Tiene menos tipo malo" que ";;;;;;;;;x
HAVE_MORE_BADBOY_THAN;Have 'badboy' of at least ;"Ont un nombre de "voyous" au moins égal à";Größeren Aggressionswert haben als ;;"Tiene tipo malo" de al menos ";;;;;;;;;x
THE_NUMBER_OF_REVOLT_FRACTION_IS_MORE_THAN;Number of provinces in revolt at least ;Le nombre de provinces se révoltant est d'au moins;Die Revoltenanteil ist größer als;;Número de provincias rebeldes de al menos ;;;;;;;;;x
THE_NUMBER_OF_REVOLT_FRACTION_IS_LESS_THAN;Fewer provinces in revolt than ;Nombre de provinces se révoltant inférieur à;Die Revoltenanteil ist geringer als;;Menos provincias rebeldes que ;;;;;;;;;x
TECHNOLOGY_LOWER_THAN; lower than ; inférieur(e) à; geringer als ;; menor que ;;;;;;;;;x
TECHNOLOGY_HIGHER_THAN; at least ;au moins; höher als ;; al menos ;;;;;;;;;x
HAVE_NOT_ANY_NEIGHBOR;Have no neighbors;N'ont pas de voisins;Keine Nachbarn haben;;No tiene vecinos;;;;;;;;;x
HAVE_ANY_NEIGHBOR;Have at least one neighbor;Ont au moins un voisin;Nachbarn haben;;Tiene al menos un vecino;;;;;;;;;x
HAVE_NOT_CASUS_BELLI_AGAINST;Have no claims against ;Ne revendiquent PAS;Keinen Kriegsgrund haben gegen;;No tiene reivindicaciones contra ;;;;;;;;;x
HAVE_CASUS_BELLI_AGAINST;Have claims against ;Revendiquent;Kriegsgrund haben gegen;;Tiene reivindicaciones contra ;;;;;;;;;x
IS_NOT_AI;Is NOT AI;N'est pas contrôlé par l'IA;Ist nicht KI;;No es de la IA;;;;;;;;;x
IS_AI;Is AI;Est contrôlé par l'IA;Ist KI;;Es de la IA;;;;;;;;;x
THEN_NUMBER_OF_REVOLTS_ARE_LESS_THAN;Fewer rebel provinces than ;Le nombre de provinces rebelles est inférieur à;Revoltenanzahl geringer als;;Menos provincias rebeldes que ;;;;;;;;;x
THEN_NUMBER_OF_REVOLTS_ARE_MORE_THAN;Number of rebel provinces at least ;Le nombre de provinces rebelles est d'au moins;Revoltenanzahl größer als;;Número de provincias rebeldes de al menos ;;;;;;;;;x
OR_TRIGGER_STARTS;One of the following must be true;L'un des éléments suivants doit être vrai;Einer folgenden Punkte muss zutreffen;;Uno de los siguientes debe de ser la verdad;;;;;;;;;x
NEIGHBOR_COUNTRY_STARTS;Neighboring country;Pays voisin;Nachbarland startet;;País vecino;;;;;;;;;x
TRIGGER_NUM;Scope Num;Num déclencheur;Auslöserzahl;;Núm. de alcance;;;;;;;;;x
TRIGGER_ALLY;Any Ally;Tout allié;Beliebiger Bündnispartner;;Cualquier aliado;;;;;;;;;x
TRIGGER_OWNER;Province Owner;Propriétaire de la province;Provinzeigentümer;;Propietario de la provincia;;;;;;;;;x
TRIGGER_CONTROLLER;Province Controller;Contrôleur de la province;Provinzkontrolleur;;Controlador de la provincia;;;;;;;;;x
TRIGGER_CAPITAL;Capital;Capitale;Hauptstadt;;Capital;;;;;;;;;x
TRIGGER_SEA_ZONE;Sea Zone Outside;Zone maritime extérieure;Seezone außerhalb;;Zona marítima exterior;;;;;;;;;x
TRIGGER_THIS;This;Cet(te);Dies;;Esto;;;;;;;;;x
TRIGGER_FROM;From;De;Von;;De;;;;;;;;;x
TRIGGER_LOCAL_ENEMY;Local Enemy;Ennemi local;Lokaler Feind;;Enemigo local;;;;;;;;;x
CONFIRMBUILDTEXTLEDGER;Are you sure you wish to build $BUILDING$ in $PROVINCE$?;Voulez-vous vraiment construire $BUILDING$ dans la province $PROVINCE$ ?;Möchten Sie wirklich $BUILDING$ in $PROVINCE$ bauen?;;¿Seguro que quieres construir un(a) $BUILDING$ en $PROVINCE$?;;;;;;;;;x
CORE_IS_REVOLTER_CAPITAL;This is the potential capital of this nation.;C'est la capitale potentielle de cette nation.;Dies ist die potentielle Hauptstadt dieser Nation.;;Ésta es la capital potencial de esta nación.;;;;;;;;;x
REVOLTRISK_EFFECT;$DIRECTION$ $VALUE$ revoltrisk in $WHERE$.\n;$DIRECTION$ $VALUE$ risque de révolte à $WHERE$.\n;$DIRECTION$ $VALUE$ Revoltenrisiko in $WHERE$.\n;;$DIRECTION$ $VALUE$ riesgo de levantamiento en $WHERE$.\n;;;;;;;;;x
LEDGER_CANT_BUILD_THIS_TECH;Your current technology level does not allow you to build this building;Votre niveau actuel en technologie ne vous permet pas de construire ce bâtiment;Ihre momentane Technologiestufe erlaubt Ihnen noch nicht den Bau dieses Gebäudes;;Tu actual nivel tecnológico no te permite la construcción de este edificio;;;;;;;;;x
LEDGER_CANT_BUILD_THIS_FULL;Already built by all provinces;Déjà construit par toutes les provinces;Schon in allen Provinzen gebaut;;Ya se ha construido en todas las provincias;;;;;;;;;x
LEDGER_OVERALL;Overall;Tout;Alles;;General;;;;;;;;;x
FROM_TECHNOLOGY;From Improved Technology;À partir de la technologie améliorée;Aus verbesserter Technologie;;De tecnología mejorada;;;;;;;;;x
THEYGUARANT;They guarantee our independence, so we can not guarantee theirs.;Ils sont garants de notre indépendance, nous ne pouvons donc pas garantir la leur.;Sie garantieren unsere Unabhängigkeit. Wir können deshalb nicht ihre Unabhängigkeit garantieren.;;Garantizan nuestra independencia, por lo que no podemos garantizar la suya.;;;;;;;;;x
THEYWARN;They are warning us, so we can not warn them.;Ils nous ont déjà averti, nous ne pouvons donc pas faire de même.;Sie haben uns gewarnt, und wir können sie deshalb nicht warnen.;;No están advirtiendo, por lo que no podemos advertirles a ellos.;;;;;;;;;x
WCRD_GUA;We have guaranteed their independence.;Nous avons garanti leur indépendance.;Wir haben ihre Unabhängigkeit garantiert.;;Hemos garantizado su independencia.;;;;;;;;;x
WCRD_WARNING;We have warned $WHO$ that this should be their last territorial demand.;Nous avons averti $WHO$ que ce serait leur dernière revendication territoriale.;Wir haben $WHO$ gewarnt, keinen Krieg zu beginnen.;;Hemos advertido a $WHO$ que ésta debería ser su última exigencia territorial.;;;;;;;;;x
VARIABLE;Variable ;Variable;Variable ;;Variable ;;;;;;;;;x
IS_GREATER_THAN; is greater than ;est supérieur à; ist größer als ;; es mayor que ;;;;;;;;;x
IS_EQUAL_OR_LESS_THAN; is equal to or less than ;est inférieur ou égal à; ist gleich groß oder geringer als ;; es igual o inferior que ;;;;;;;;;x
IS_NOT_OVERSEAS; is not overseas;n'est pas outremer; ist nicht in Übersee;; no es de ultramar;;;;;;;;;x
IS_OVERSEAS; is overseas;est outremer; ist in Übersee;; es de ultramar;;;;;;;;;x
RANDOM_EFFECT;§Y$CHANCE$§W% chance of ;§Y$CHANCE$§W% de chances de;$CHANCE$% Chance auf \n;;§Y$CHANCE$§W% probabilidades de ;;;;;;;;;x
RANDOM_LIST_EFFECT;One of §Y$SIZE$§W options will happen.\n;L'une des options §Y$SIZE$§W prendra effet.\n;eine von $SIZE$ Optionen wird eintreten.\n;;Se producirá una de las opciones de §Y$SIZE$§W.\n;;;;;;;;;x
ANY_PROVINCE_STARTS;Any owned province;Toute province détenue;Jede Provinz in Besitz;;Cualquier provincia en propiedad;;;;;;;;;x
EFFECT_AND;...and;…et;…und;;... y;;;;;;;;;x
EFFECT_MORE;more.;davantage.;mehr.;;Más;;;;;;;;;x
OUR_RULER;Our Ruler;Notre dirigeant;Unser Herrscher;;Nuestro gobernante;;;;;;;;;x
THEIR_RULER;Their Ruler;Leur dirigeant;Ihr Herrscher;;Su gobernante;;;;;;;;;x
OCCUPIED_PROVINCES;Occupied Provinces;Provinces occupées;Besetzte Provinzen;;Provincias ocupadas;;;;;;;;;x
CREATE_REBELS;§R$SIZE$§Y $TYPE$§W regiment(s) rise up in revolt in §Y$WHERE$§W.\n;§R$SIZE$§Y régiment(s) $TYPE$§W se révoltent à §Y$WHERE$§W.\n;§R$SIZE$§Y $TYPE$§W Regiment(er) erheben sich in §Y$WHERE$§W.\n;;§R$SIZE$§Y regimiento(s) de $TYPE$§W se rebelan en §Y$WHERE$§W.\n;;;;;;;;;x
NATIONALISM_LOWER_THAN;Nationalism lower than ;Nationalisme inférieur à;Nationalismus geringer als;;Nacionalismo inferior a ;;;;;;;;;x
NATIONALISM_HIGHER_THAN;Nationalism higher than ;Nationalisme supérieur à;Nationalismus höher als;;Nacionalismo superior a ;;;;;;;;;x
KNOWN_COUNTRY_STARTS;Known country;Pays connu;Bekanntes Land;;País conocido;;;;;;;;;x
EXTRA_NATIONALISM_DESC;$DIRECTION$ $VALUE$ years of nationalism in $WHERE$.\n;$DIRECTION$ $VALUE$ années de nationalisme à $WHERE$.\n;$DIRECTION$ $VALUE$ Jahre des Nationalismus in $WHERE$.\n;;$DIRECTION$ $VALUE$ años de nacionalismo en $WHERE$.\n;;;;;;;;;x
HAVE_DIPLOMATIC_RELATION;has a relation of;entretient une relation de;Hat eine Beziehung von weniger als;;tiene una relación de;;;;;;;;;x
WITHL;with;avec;mit;;con;;;;;;;;;x
WITHG;or greater with;ou supérieur à;oder mehr mit;;o mayor con;;;;;;;;;x
IS_NOT_IN_THE_REGION;Is NOT in the region ;N'est PAS dans la région;Ist NICHT in der Region;;No está en la región ;;;;;;;;;x
IS_IN_REGION;Is in the region;Est dans la région;Ist in der Region;;Está en la región;;;;;;;;;x
NOT_OWNED_BY;Is NOT owned by ;n'est PAS détenue par;Ist NICHT im Besitz von;;No es propiedad de ;;;;;;;;;x
OWNED_BY;Owned by ;est détenue par;Ist kein Eigentum von;;Es propiedad de ;;;;;;;;;x
NOT_CONTROLLED_BY;Is NOT controlled by ;n'est PAS contrôlée par;Wird NICHT kontrolliert von;;No está controlada por ;;;;;;;;;x
CONTROLLED_BY;Controlled by ;Est contrôlée par;Wird kontrolliert von;;Está controlada por ;;;;;;;;;x
RIVALSWITH;Views $LIST$ as natural rivals.;Affiche $LIST$ comme étant des rivaux naturels.;Sieht $LIST$ als natürliche Rivalen an.;;Ve a $LIST$ como rivales naturales.;;;;;;;;;x
THREATENEDBY;Feels threatened by $LIST$.;Se sent menacé par $LIST$.;Fühlt sich bedroht von $LIST$.;;Se siente amenazada por $LIST$.;;;;;;;;;x
HAVE_NO_UNITS_IN;$COUNTRY$ have NO units in $PROVINCE$.;$COUNTRY$ n'a AUCUNE unité dans la province $PROVINCE$.;$COUNTRY$ haben KEINE Einheiten in $PROVINCE$.;;$COUNTRY$ NO tiene unidades en $PROVINCE$.;;;;;;;;;x
HAVE_UNITS_IN;$COUNTRY$ have units in $PROVINCE$.;$COUNTRY$ a des unités dans la province $PROVINCE$.;$COUNTRY$ haben Einheiten in $PROVINCE$.;;$COUNTRY$ tiene unidades en $PROVINCE$.;;;;;;;;;x
NEIGHBOR_PROVINCE_STARTS;Any neighboring province;Toute province voisine;Jede benachbarte Provinz;;Cualquier provincia adyacente;;;;;;;;;x
AT_LEAST;At least;Au moins;Zumindest;;Al menos;;;;;;;;;x
IMMEDIATEEFFECT;Immediate Effect: \n;Effet immédiat : \n;Sofortiger Effekt: \n;;Efecto inmediato: \n;;;;;;;;;x
IS_SUBJECT;Is a subject nation;Est une nation inféodée;Ist eine untergebene Nation;;Es una nación vasalla;;;;;;;;;x
IS_NOT_SUBJECT;Is not a subject nation;N'est pas une nation inféodée;Ist keine untergebene Nation;;No es una nación vasalla;;;;;;;;;x
DEFINE_RULER_EFFECT;§Y$NAME$§W becomes ruler.\n;§Y$NAME$§W devient dirigeant.\n;§Y$NAME$§W wird Herrscher.\n;;§Y$NAME$§W sube al poder.\n;;;;;;;;;x
friendly_regiments;Friendly Troops;Troupes amies;Freundliche Truppen;;Tropas amigas;;;;;;;;;x
ANY_ALL;Any/All;Un(e)/tou(te)s;Alle;;Cualquiera/Todos;;;;;;;;;x
CANT_SEE_UNDER_FOW;This is not possible to determine without further access to the area.;Ceci est impossible à déterminer sans un accès plus approfondi à la zone.;Das ist unmöglich festzustellen, ohne weiteren Zugang zu dieser Region zu haben.;;No se puede determinar sin un mayor acceso a la zona.;;;;;;;;;x
VASSAL_TIMER;It is not possible to offer this before $DATE$ though.;Il est toutefois impossible de proposer ceci avant $DATE$.;Es ist allerdings nicht möglich, dies vor $DATE$ anzubieten.;;Aunque no se puede ofrecer antes de $DATE$.;;;;;;;;;x
INDEF;End Of;Fin de;Ende von;;Fin de;;;;;;;;;x
MISS_DIST_CAPITAL;Distance from Capital;Distance de la capitale;Distanz zur Hauptstadt;;Distancia desde la capital;;;;;;;;;x
FE_NUM_PLAYERS;Number of Players: $NUM$;Nombre de joueurs : $NUM$;Spieleranzahl: $NUM$;;Número de jugadores: $NUM$;;;;;;;;;x
IS_NOT_COUNTRY_CORE;Is NOT a $COUNTRYADJ$ core;N'est pas un $COUNTRYADJ$ principal;Ist KEINE $COUNTRYADJ$ Kernprovinz;;No es un núcleo de $COUNTRYADJ$;;;;;;;;;x
IS_COUNTRY_CORE;Is a $COUNTRYADJ$ core;est un $COUNTRYADJ$ principal;Ist eine $COUNTRYADJ$ Kernprovinz;;Es un núcleo de $COUNTRYADJ$;;;;;;;;;x
ITS_OWNER;its owner;son propriétaire;sein Besitzer;;su propietario;;;;;;;;;x
NOT_POSSIBLE_CAUSE;Not possible because the following isn't true.;Impossible parce que les éléments suivants sont faux.;Nicht möglich, da Folgendes nicht zutrifft.;;No es poible porque lo siguiente no es verdad.;;;;;;;;;x
ALLOWED_CAUSE;Possible here, due to the following...;Possible pour les raisons suivantes…;Hier möglich, aufgrund von:;;Aquí es posible debido a lo siguiente...;;;;;;;;;x
HAVE_MORE_MONEY_THAN;Monthly income at least ;Revenu mensuel d'au moins;Monatliches Einkommen mindestens;;Ingresos mensuales de al menos ;;;;;;;;;x
HAVE_LESS_MONEY_THAN;Monthly income less than ;Revenu mensuel inférieur à;Monatliches Einkommen weniger als;;Ingresos mensuales inferiores a ;;;;;;;;;x
TRIG_IS;is;est;ist;;es;;;;;;;;;x
TRIG_ISNOT;is not;n'est pas;ist nicht;;no es;;;;;;;;;x
OPTIONS;OPTIONS;OPTIONS;OPTIONEN;;OPCIONES;;;;;;;;;x
Options;Options;Options;Optionen;;Opciones;;;;;;;;;x
Rulers;Rulers;Dirigeants;Herrscher;;Reglas;;;;;;;;;x
War Exhaustion;War Exhaustion;Épuisement de guerre;Kriegsmüdigkeit;;Agotamiento bélico;;;;;;;;;x
War Capacity;War Capacity;Capacité militaire;Kriegskapazität;;Capacidad bélica;;;;;;;;;x
Battles;Battles;Batailles;Schlachten;;Batallas;;;;;;;;;x
CANT_NEGOTIATE_UNTIL;We cannot negotiate with rebels again until;Nous ne pouvons pas entreprendre de nouvelles négociations avec les rebelles avant;Wir können mit den Rebellen nicht mehr verhandeln bis;;No podremos volver a negociar con lor rebeldes hasta;;;;;;;;;x
WONT_NEGOTIATE;They will not negotiate unless the following is true:;Ils ne négocieront pas à moins que les éléments suivants soient vrais :;Sie werden nicht mit uns verhandeln, bis folgendes zutrifft:;;No negociarán a menos que lo siguiente sea verdad:;;;;;;;;;x
ALWAYS_FALSE;Never;Jamais;Niemals;;Nunca;;;;;;;;;x
ALWAYS_TRUE;Always;Toujours;Immer;;Siempre;;;;;;;;;x
REMOVE_FOW;Lift Fog of War from $COUNTRY$ for $MONTHS$ months.;Éliminer le brouillard de guerre du pays $COUNTRY$ pendant $MONTHS$ mois.;Kriegsnebel von $COUNTRY$ für $MONTHS$ Monate aufheben.;;Levantar niebla de guerra de $COUNTRY$ durante $MONTHS$ meses.;;;;;;;;;x
IS_NOT_CAPITAL; is not a Capital Province;n'est pas une province capitale; ist keine Hauptstadtprovinz;; No es una provincia capital;;;;;;;;;x
IS_CAPITAL; is a Capital Province;est une province capitale; ist eine Hauptstadtprovinz;; Es una provincia capital;;;;;;;;;x
WAR_EXHUASTION_LABEL;War Exhaustion;Épuisement de guerre;Kriegsmüdigkeit;;Agotamiento bélico;;;;;;;;;x
WE_MODIFIED_BY;It is modified each month by.;Ceci est modifié chaque mois.;Wird jeden Monat modifiziert um.;;Se modifica cada mes por;;;;;;;;;x
WARE_EFFECTS;Warexhaustion has the current effects.;Actuellement, l'épuisement de guerre a ces effets.;Kriegsmüdigkeit hat derzeit folgende Effekte:;;El agotamiento bélico tiene los siguientes efectos.;;;;;;;;;x
FOW_IS_NOT_LIFTED;The Fog of War is not lifted;Le brouillard de guerre n'est pas éliminé;Der Kriegsnebel ist nicht aufgehoben;;La niebla de guerra no se levanta;;;;;;;;;x
FOW_IS_LIFTED;The Fog of War is lifted;Le brouillard de guerre est éliminé;Der Kriegsnebel ist aufgehoben;;La niebla de guerra se levanta;;;;;;;;;x
HAVE_GLOBAL_FLAG;Have the global flag ;Disposent du drapeau mondial;Hat die globale Flagge;;Tiene la bandera global ;;;;;;;;;x
HAVE_NOT_GLOBAL_FLAG;Do NOT have the global flag ;Ne disposent PAS du drapeau mondial;Hat NICHT die globale Flagge;;No tiene la bandera global ;;;;;;;;;x
ANY_CORE_STARTS;Any Core Country;Tout pays principal;Jede Kern-Nation;;Cualquier país núcleo;;;;;;;;;x
LIKELY_REBELS;Likely Rebels;Probablement rebelles;Wahrscheinliche Rebellen;;Probablemente rebeldes;;;;;;;;;x
PROFIT_GAIN;gain;gain;Gewinn;;ganancia RDO;;;;;;;;;x
PROFIT_LOSS;loss;perte;Verlust;;"pérdida; damnificación; baja; daño";;;;;;;;;x
REINFORCE_INFO_TEXT;If enough manpower in the country, this army will reinforce with §Y$VALUE$§W men each month in this location. The local reinforce rate is §Y$LOCAL$§W% in this province, and we get a bonus of §Y+$COUNTRY$§W% from our nation's values.;S'il y a suffisamment de main-d'œuvre dans le pays, cette armée bénéficiera de §Y$VALUE$§W hommes en renfort chaque mois à cet endroit. Le taux de renforts local de cette province est de §Y$LOCAL$§W% et nous bénéficions d'un bonus de §Y+$COUNTRY$§W% grâce aux valeurs de notre nation.;Mit genug Rekruten im Land wird diese Armee mit §Y$VALUE$§W Männern pro Monat in diesem Gebiet verstärkt werden. Die lokale Verstärkungsrate in dieser Provinz ist §Y$LOCAL$§W%, und wir bekommen einen Bonus von §Y+$COUNTRY$§W% von den Werten unserer Nation.;;Si hay suficiente mano de obra en el país, este ejército se reforzará con §Y$VALUE$§W hombres cada mes en esta ubicación. La tasa de refuerzos locales es de §Y$LOCAL$§W% en esta provincia, y obtenemos una bonificación de §Y+$COUNTRY$§W% por los valores de nuestra nación.;;;;;;;;;x
THE_MONTH_IS_BEFORE;It is before ;Ceci est antérieur;Es ist vor;;Es antes ;;;;;;;;;x
THE_MONTH_IS_AFTER;It is at least ;C'est au moins;Es ist zumindest;;Es de al menos ;;;;;;;;;x
DM_MAX;With maximum;Avec un maximum de;Mit Maximum;;Con un máximo;;;;;;;;;x
any_owned_province;Any Owned Province;Toute province détenue;Jede Provinz im Besitz;;Cualquier provincia en propiedad;;;;;;;;;x
WEWAR;We are at War;Nous sommes en guerre;Wir sind im Krieg;Jesteœmy w stanie wojny;Estamos en guerra.;Siamo in guerra;Háborúban állunk;Jsme ve válce;;;;;;x
STABHIT_FROM_MIL_ACCESS;Has Military Access;Dispose d'un accès militaire;Hat Militärzugang;Maj¹ prawo przemarszu wojsk;Tiene acceso militar;ha l'accesso militare;Katonai hozzáféréssel rendelkezik;Má vojenský pøístup;;;;;;x
THEYATWAR;We cannot do this while they are at war.;Nous ne pouvons pas faire ceci lorsqu'ils sont en guerre.;Wir können dies nicht tun, während sie im Krieg sind.;Nie mo¿emy tego zrobiæ, kiedy prowadz¹ oni wojnê.;No podemos hacer esto mientras estén en guerra.;Non possiamo farlo mentre sono in guerra.;Amíg háborúban állnak, erre nincs lehetõségünk;To nemùžeme uèinit, dokud jsou ve válce.;;;;;;x
MS_BAD_VERSION;Wrong version. Please download the latest patch.;Mauvaise version. Veuillez télécharger le dernier patch.;Falsche Version. Bitte installieren Sie das letzte Update von Paradox.;Z³a wersja. Prosimy o pobranie najnowszego patcha.;Versión errónea. Por favor, descarga el último parche.;versione errata. Scarica l'ultima patch.;Rossz verzió. Kérem, töltse le a legújabb patchet.;Špatná verze. Stáhnìte aktuální opravný soubor.;;;;;;x
dice;Dice;Dés;Würfel;Rzut koœci¹;Dados;Dadi;Kocka;Kostka;;;;;;x
OFFENSEDESCR;*;*;*;*;*;*;*;*;;;;;;x
headline_tech;TECHNOLOGY;TECHNOLOGIE;TECHNOLOGIE;;TECNOLOGÍA;;;;;;;;;x
headline_prod;PRODUCTION;PRODUCTION;PRODUKTION;;PRODUCCIÓN;;;;;;;;;x
headline_diplo;DIPLOMACY;DIPLOMATIE;DIPLOMATIE;;DIPLOMACIA;;;;;;;;;x
headline_politics;POLITICS;POLITIQUE;POLITIK;;POLÍTICA;;;;;;;;;x
headline_espionage;INTELLIGENCE;RENSEIGNEMENT;AUFKLÄRUNG;;INTELIGENCIA;;;;;;;;;x
CREATE_WAVES;Creating Waves;Création de vagues;Wellen schlagen;;Creación de ondas;;;;;;;;;x
STRAT_RESSOURCE;Strat. Res.;Strat. Res.;Strat. Res.;;Strat. Res.;;;;;;;;;x
CLAIM_TEXT;Prov. Claims;Prov. Exigences;Prov. Ansprüche;;Prov. Reclamación;;;;;;;;;x
