##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
climb_rate_focus_hidden;Climb Rate Focus;;;;;;;;;;;;;x
climb_rate_focus_hidden_desc;In aeronautics, the rate of climb (RoC) is an aircraft's vertical speed � the rate of change in altitude. In most ICAO member countries (even in otherwise metric countries), this is usually expressed in feet per minute (ft/min). Elsewhere, it is commonly expressed in metre per second (m/s). The rate of climb in an aircraft is indicated with a vertical speed indicator (VSI) or instantaneous vertical speed indicator (IVSI). The rate of decrease in altitude is referred to as the rate of descent or sink rate. A decrease in altitude corresponds with a negative rate of climb.;;;;;;;;;;;;;x
advanced_aircraft_development_hidden;Aircraft Prototype Evaluation;;;;;;;;;;;;;x
advanced_aircraft_development_hidden_desc;As new aircraft technologies are implimented and new Blueprints are forumulated these need to be tested and evaluated by construction of aircraft prototypes. Once a prototype is deemed successful and meets certain requirements, a full scale production run might be ordered..;;;;;;;;;;;;;x
ammo_capacity_hidden;Ammunition Capacity;;;;;;;;;;;;;x
ammo_capacity_hidden_desc;By enlarging the ammo-capacity the aircraft could hit more enemy planes in the air, but also at the cost of more weight;;;;;;;;;;;;;x
recon_aircraft_design_hidden;Reconaissance Aircraft Design;;;;;;;;;;;;;x
recon_aircraft_design_hidden_desc;Reconaissance Aircraft design.;;;;;;;;;;;;;x
single_engine_fighter_design_hidden;Single Engine Fighter Prototype;;;;;;;;;;;;;x
single_engine_fighter_design_hidden_desc;Although the principles of powered flight are well known, harnessing them for military use will involve some work. Working on designs for single-engine aircraft, we will be able to develop a basic interceptor to shoot down enemy aircraft.\nNext plane-model technology requirements:\nSingle Engine Fighter Blueprint,\nSingle Engine Airframe   -   Small Fueltank\nSingle Engine Armament   -   Aero Engine.;;;;;;;;;;;;;x
###########################;;;;;;;;;;;;;;x
####    Naval Techs	   ####";;;;;;;;;;;;;;x
###########################;;;;;;;;;;;;;;x
########################;;;;;;;;;;;;;;x
###    SUBMARINES    ###;;;;;;;;;;;;;;x
submarine_technology;Submarine Technology;;;;;;;;;;;;;;x
submarine_technology_desc;Submarines were a development of the American Civil War and their tactical usefulness as a weapon of war would come to fruition during the Great War.  Germany was the one nation to figure out the potency of submarine warfare during both World Wars.  The Allies and other world nations would realize this much later in the 20th Century.;;;;;;;;;;;;;;x
coastal_submarine_class;Coastal Submarine Class;;;;;;;;;;;;;;x
coastal_submarine_class_desc;Upgrade to an entirely new Class of Coastal Submarine.;;;;;;;;;;;;;;x
submarine_class;Submarine Class;;;;;;;;;;;;;;x
submarine_class_desc;Upgrade to an entirely new Class of Submarine.;;;;;;;;;;;;;;x
long_range_submarine_class;Long Range Submarine Class;;;;;;;;;;;;;;x
long_range_submarine_class_desc;Upgrade to an entirely new Class of Long Range Submarine.;;;;;;;;;;;;;;x
electro_submarine_class;Electro Submarine Class;;;;;;;;;;;;;;x
electro_submarine_class_desc;Upgrade to an entirely new Class of Electro Submarine.;;;;;;;;;;;;;;x
submarine_crew_berthing;Submarine Crew Berthing;;;;;;;;;;;;;;x
submarine_crew_berthing_desc;Crew Berthing on board a submarine can be very tight, but by designing more or more optimized berthing spaces, we can increase the submarines comfort for the crew.;;;;;;;;;;;;;;x
submarine_periscope;Submarine Periscope;;;;;;;;;;;;;;x
submarine_periscope_desc;The Periscope is an essential part of the submarine.  By improving the optics, the Captain can target ships more efficiently.;;;;;;;;;;;;;;x
submarine_torpedo_tubes;Submarine Torpedo Tubes;;;;;;;;;;;;;;x
submarine_torpedo_tubes_desc;The number and size of torpedo tubes will determine its total offensive capability as torpedos are a submarines main weapons.;;;;;;;;;;;;;;x
torpedo_upgrade;Basic torpedo;;;;;;;;;;;;;x
torpedo_upgrade_desc;The torpedo is a self-propelled weapon with an explosive warhead, launched above or below the water surface, propelled underwater towards a target, and designed to detonate either on contact with its target or in proximity to it.  Improvements to our torpedos speed, range and visibiliy will allow our ships and submarines to better engage surface vessels and convoys.;;;;;;;;;;;;;x
submarine_torpedo;Submarine Torpedo;;;;;;;;;;;;;x
submarine_torpedo_desc;This torpedo is a self-propelled weapon with an explosive warhead, specially developed for deployment from submarines, propelled underwater towards a target, and designed to detonate either on contact with its target or in proximity to it.  Improvements to our torpedos speed, range and visibiliy will allow our submarines to better engage surface vessels and convoys.;;;;;;;;;;;;;x
torpedo_warhead;Warhead and Fuzing;;;;;;;;;;;;;x
torpedo_warhead_desc;The warhead is generally some form of aluminised explosive, because the sustained explosive pulse produced by the powdered aluminium is particularly destructive against underwater targets. Torpex was popular until the 1950s, but has been superseded by PBX compositions. Nuclear warheads for torpedoes have also been developed, e.g. the Mark 45 torpedo. In lightweight antisubmarine torpedoes designed to penetrate submarine hulls, a shaped charge can be used. Detonation can be triggered by direct contact with the target or by a proximity fuze incorporating sonar and/or magnetic sensors.;;;;;;;;;;;;;x
torpedo_targeting;Guidance;;;;;;;;;;;;;x
torpedo_targeting_desc;Torpedoes may be aimed at the target and fired unguided, similarly to an artillery shell, or they may be guided onto the target. They may be guided automatically towards the direction in which the target is detected by some procedure, e.g. sound it produces (homing), or by the operator, typically via commands sent over a signal-carrying cable (wire guidance).\nThe use of multiple torpedoes to engage single targets depletes torpedo supplies and greatly reduces a submarine's combat endurance. Endurance can be improved by ensuring a target can be effectively engaged by a single torpedo, which gave rise to the guided torpedo. By researching on guidance our submarine could engage more surface vessels with the current torpedoes onboard.;;;;;;;;;;;;;x
torpedo_propulsion;Propulsion;;;;;;;;;;;;;x
torpedo_propulsion_desc;The first of Whitehead's torpedoes had a single propeller and needed a large vane to stop it turning in a circle. Not long afterward the idea of contra-rotating propellers was introduced (at Woolwich), to avoid the need for the vane. The three-bladed propeller came in 1893 and the four-bladed one in 1897. By researching other means of propulsion like 'Wetheater', 'compressed oxygen', 'Flywheel' or the use of electric batteries we could try to gave the torpedo less detection and more change of hitting the targeted vessel.;;;;;;;;;;;;;x
streamlined_hull;Streamlined Hull;;;;;;;;;;;;;x
streamlined_hull_desc;The concept of an outer hydrodynamically streamlined light hull separated from the inner pressure hull was first introduced in the early pioneering submarine Ictineo I in 1859. During World War II, when technology enhancements allowed faster and longer submerged operations and increased surveillance by enemy aircraft forced submarines to spend most of their times below the surface, did hull designs become teardrop shaped again, to reduce drag and noise.\nBy research in this field we are able to build submarine which can stay longer submerged and are more quiet and thus harder to detect. ;;;;;;;;;;;;;x
air_independent_propulsion;Air Independent propulsion;;;;;;;;;;;;;x
air_independent_propulsion_desc;Air-independent propulsion (AIP) is any technology which allows a non-nuclear submarine to operate without the need to access atmospheric oxygen (by surfacing or using a snorkel). AIP can augment or replace the diesel-electric propulsion system of non-nuclear vessels.;;;;;;;;;;;;;x
submarine_torpedo_auto_loading_system;Torpedo Auto Loading System;;;;;;;;;;;;;;x
submarine_torpedo_auto_loading_system_desc;Mechanically loading each torpedo into a tube can take up 45 minutes in the worst cases, with an auto loading system, this procedure can be reduced to mere minutes meaning that the submarine can continue to press an attack after firing a torpedo;;;;;;;;;;;;;;x
submarine_large_battery_capacity;Large Battery Capacity;;;;;;;;;;;;;;x
submarine_large_battery_capacity_desc;By designing a submarine to be able to hold a very large battery capacity, the submarines underwater range can be doubled or even tripled, giving a massive tactical advantage.;;;;;;;;;;;;;;x
submarine_thick_pressure_hull;Thick Pressure Hull;;;;;;;;;;;;;;x
submarine_thick_pressure_hull_desc;A thick pressure hull will allow a submarine to dive to unprecedented depths and to be able to withstand underwater depth charge and hedgehog attacks for more easily.;;;;;;;;;;;;;;x
submarine_air_conditioning;Air Conditioning;;;;;;;;;;;;;;x
submarine_air_conditioning_desc;The inside of submarines can get very hot leading to extreme crew discomfort, by adding an air-conditioning system, a crew will be able to perform better both in combat and in every day operations.;;;;;;;;;;;;;;x
submarine_silent_running_drive;Silent Running Drive;;;;;;;;;;;;;;x
submarine_silent_running_drive_desc;A drive system specifically designed for running with the least possible noise will make it extremely difficult for enemy ships to locate a submarine by passive sonar.  This can be of great tactical advantage to submarine commanders.;;;;;;;;;;;;;;x
nuclear_submarine_design;Nuclear Submarine;;;;;;;;;;;;;x
nuclear_submarine_design_desc;"A nuclear submarine is a submarine powered by a nuclear reactor. The performance advantages of nuclear submarines over "conventional" (typically diesel-electric) submarines are considerable: nuclear propulsion, being completely independent of air, frees the submarine from the need to surface frequently, as is necessary for conventional submarines. The large amount of power generated by a nuclear reactor allows nuclear submarines to operate at high speed for long durations and the long interval between refuellings grants a range limited only by consumables such as food.";;;;;;;;;;;;;x
submarine_fire_control;Submarine Fire Control;;;;;;;;;;;;;x
submarine_fire_control_desc;The Torpedo Data Computer (TDC) was an early electromechanical analog computer used for torpedo fire-control on American submarines during World War II. Britain, Germany, and Japan also developed automated torpedo fire control equipment, but none were as advanced as the US Navy's TDC, as it was able to automatically track the target rather than simply offering an instantaneous firing solution. This unique capability of the TDC set the standard for submarine torpedo fire control during World War II.;;;;;;;;;;;;;x
submarine_damage_control;Submarine Damage Control;;;;;;;;;;;;;x
submarine_damage_control_desc;This is the technique of controlling/repairing damage inflicted by enemy fire with limited resources. TEN COMMANDMENTS OF DAMAGE CONTROL.\n1. Keep your ship watertight.    2. Do not violate material conditions.\n3. Have confidence in your ship's ability to withstand severe damage.\n4. Know your way around � even in in the dark!\n5. Know how to use and maintain damage control equipment.\n6. Report damage to the nearest damage control station.\n7. Keep personal articles properly secured at all times.\n8. Practice personal damage control. Protect yourself so you can protect your ship!\n9. Take every possible step to save the ship as long as hope remains.\n10. Keep cool, don't give up the ship!;;;;;;;;;;;;;x
submarine_battery;Submarine Batteries;;;;;;;;;;;;;x
submarine_battery_desc;Improvement in battery technology and capacity is an important goal in submarine design. A larger battery would allow longer submerged operation and greater speed.;;;;;;;;;;;;;x
submarine_technology;Submarine Technology;;;;;;;;;;;;;x
submarine_technology_desc;Submarines are small, stealthy warships which fire lethal torpedoes from beneath the surface.  They are very effective at raiding convoys, but are vulnerable to destroyers and aircraft.  If we research submarine designs we will be able to build submarine flotillas in our shipyards.;;;;;;;;;;;;;x
submarine_torpedoes;Submarine Torpedoes;;;;;;;;;;;;;x
submarine_torpedoes_desc;The submarine's main weapon is the torpedo.  Newer torpedo models have bigger warheads to cause more damage and better engines so they can travel faster and further.  Researching them will make our submarines more effective against warships and convoys.;;;;;;;;;;;;;x
submarine_antiaircraft;Submarine AA-Armament;;;;;;;;;;;;;x
submarine_antiaircraft_desc;Submarines carry small anti-aircraft guns.  By improving these guns, we can refit our submarines and give them better protection against air attack.;;;;;;;;;;;;;x
submarine_airwarningequipment;Submarine Air Warning Equipment;;;;;;;;;;;;;x
submarine_airwarningequipment_desc;Many submarines are sunk when an enemy aircraft pounces on them without warning.  If we give submarines equipment like RADAR to detect enemy aircraft, this will not happen so often.  We will be able to refit our submarines so they can spot enemy aircraft more easily.;;;;;;;;;;;;;x
submarine_engine;Submarine Engine;;;;;;;;;;;;;x
submarine_engine_desc;Submarines are quite slow and short-ranged.  By researching better diesel engines for use on the surface and better electric motors for use underwater, we will be able to build submarines with more speed and endurance.;;;;;;;;;;;;;x
submarine_hull;Submarine Hull;;;;;;;;;;;;;x
submarine_hull_desc;To escape attack, submarines must dive underwater.  The stronger the hull of a submarine, the deeper it can dive, and the more likely it is to survive a depth-charge attack.  If we improve our submarine hull designs we will be able to build submarines which are more resistant to damage.;;;;;;;;;;;;;x
submarine_sonar;Sonar and Detection Equipment;;;;;;;;;;;;;x
submarine_sonar_desc;Adapting our surface electronic sound equipment for submersed use will greatly enhance our submarine's ability to detect both ships and aircraft.  Keeping up to date with a variety of small ship technologies will be required.;;;;;;;;;;;;;x
Cemented_armor;Cemented Armour;;;;;;;;;;;;;x
Cemented_armor_desc;Historicaly used by Royal Navy on their capital ships. More advanced, better suited for armour plates version of Krupp Cemented armour designed in 1893.;;;;;;;;;;;;;x
Special_treatment_steel;Special Treatment Steel;;;;;;;;;;;;;x
Special_treatment_steel_desc;Very expensive, but very flexible steel used both as armour and as structural steel thanks to being more ductile. Used by USN, on all their ships build after 1930.;;;;;;;;;;;;;x
Vickers_steel;New Vickers Non Cemented;;;;;;;;;;;;;x
Vickers_steel_desc;Designed in Japan and used only by IJN. Due to nickel shortages in Japan, copper was used as replacement resulting in weaker armour than USN and RN counterparts but on the other hand it was easier to manufacture.;;;;;;;;;;;;;x
Cemented_armor_hidden;Cemented Armour;;;;;;;;;;;;;x
Cemented_armor_hidden_desc;Historicaly used by Royal Navy on their capital ships. More advanced, better suited for armour plates version of Krupp Cemented armour designed in 1893.;;;;;;;;;;;;;x
Special_treatment_steel_hidden;Special Treatment Steel;;;;;;;;;;;;;x
Special_treatment_steel_hidden_desc;Very expensive, but very flexible steel used both as armour and as structural steel thanks to being more ductile. Used by USN, on all their ships build after 1930.;;;;;;;;;;;;;x
Vickers_steel_hidden;New Vickers Non Cemented;;;;;;;;;;;;;x
Vickers_steel_hidden_desc;Designed in Japan and used only by IJN. Due to nickel shortages in Japan, copper was used as replacement resulting in weaker armour than USN and RN counterparts but on the other hand it was easier to manufacture.;;;;;;;;;;;;;x
Cemented_armor_II_hidden;Cemented Armour;;;;;;;;;;;;;x
Cemented_armor_II_hidden_desc;Historicaly used by Royal Navy on their capital ships. More advanced, better suited for armour plates version of Krupp Cemented armour designed in 1893.;;;;;;;;;;;;;x
Special_treatment_steel_II_hidden;Special Treatment Steel;;;;;;;;;;;;;x
Special_treatment_steel_II_hidden_desc;Very expensive, but very flexible steel used both as armour and as structural steel thanks to being more ductile. Used by USN, on all their ships build after 1930.;;;;;;;;;;;;;x
Vickers_steel_II_hidden;New Vickers Non Cemented;;;;;;;;;;;;;x
Vickers_steel_II_hidden_desc;Designed in Japan and used only by IJN. Due to nickel shortages in Japan, copper was used as replacement resulting in weaker armour than USN and RN counterparts but on the other hand it was easier to manufacture.;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;x
############ Screen Techs #############;;;;;;;;;;;;;x
############ NEW Screen Techs #############;;;;;;;;;;;;;x
destroyer_technology;Small Ship Technology;;;;;;;;;;;;;x
destroyer_technology_desc;Small ships are tasked with variety of missions depending on their size and construction. Small, nimble torpedo boats will try to hunt down lonely capital ships and transport ships. Destroyers will try to defend against such attack, while Frigates focus solely on hunting down submarines.;;;;;;;;;;;;;x
destroyer_class;Destroyer Class;;;;;;;;;;;;;x
destroyer_class_desc;Developments in naval technology allow us to come with newer, more modern concepts of Destroyers that will handle their tasks much better than older classes. ;;;;;;;;;;;;;x
frigate_class;Frigate Class;;;;;;;;;;;;;x
frigate_class_desc;Constant developments in submarine technologies and tactics require newest and most modern ships to counter them - new and upgraded Frigates will achieve that goal.;;;;;;;;;;;;;x
torpedo_boat_class;TB Class;;;;;;;;;;;;;x
torpedo_boat_class_desc;New types of torpedo boats will grant us more stable and efficient attack platform for our offensive missions.;;;;;;;;;;;;;x
motor_torpedo_boat_class;MTB Class;;;;;;;;;;;;;x
motor_torpedo_boat_class_desc;Upgraded models of Motor Torpedo Boats have better speed, range and are better designed to operate in both coastal and open seas.;;;;;;;;;;;;;x
light_naval_guns;Small Warship Armament;;;;;;;;;;;;;x
light_naval_guns_desc;Main artillery for small ships was ranging from 75mm guns on smaller ones like some Torpedo Boats or Frigates to 120-130mm being most common for Destroyers and few classes, like German Narvik class being armed with 150mm guns. ;;;;;;;;;;;;;x
light_warship_engine;Small Warship Engine;;;;;;;;;;;;;x
light_warship_engine_desc;Main strength of small warships is their speed. MTBs were equipped often with gasoline engines, but bigger ships like Destroyers or Frigates required more complicated and simply bigger machinery. Usualy combination of oil fired boilers powering steam turbines was used with few exceptions being few German Destroyers using diesel engines.;;;;;;;;;;;;;x
light_warship_screws_rudder_optimalisation;Small Warship Screws and Rudder;;;;;;;;;;;;;x
light_warship_screws_rudder_optimalisation_desc;Another important strength of small naval units is their maneuverability. This is achieved by combination of proper, well designed steering and screws that can enhance maneuverability and allow ship to accelerate to maximum speed or decelerate quickly.;;;;;;;;;;;;;x
hydrophone_dev;Hydrophone;;;;;;;;;;;;;x
hydrophone_dev_desc;A hydrophone is a microphone designed to be used underwater for recording or listening to underwater sound in order to find enemy submarines.;;;;;;;;;;;;;x
small_warship_surface_radar;Small Warship Surface Radar;;;;;;;;;;;;;x
small_warship_surface_radar_desc;Similar to models used on bigger ships, radar used on small ships was much harder to design due to the limited space on those ships. Eventualy once such radar type is developed it will greatly increase detection range and accuracy for small warships and their ability to operate in difficult conditions.;;;;;;;;;;;;;x
small_warship_airsearch_radar;Small Warship Airsearch Radar;;;;;;;;;;;;;x
small_warship_airsearch_radar_desc;With rapid development of airplanes and them becoming bigger threat to ships it became paramount to detect them as soon as possible. New models of radars will have to be designed specifically for this task.;;;;;;;;;;;;;x
smallwarship_asw;Small Warship ASW;;;;;;;;;;;;;x
smallwarship_asw_desc;Small Warship ASW;;;;;;;;;;;;;x
smallwarship_damage_control;Small Warship Damage Control;;;;;;;;;;;;;x
smallwarship_damage_control_desc;Proper damage control techniques and training can save even most damaged ship or keep it combat ready. New procedures are created based on experience from training and actual reports from damaged ships.;;;;;;;;;;;;;x
smallwarship_fire_control_computer;Small Warship Fire Control Computer;;;;;;;;;;;;;x
smallwarship_fire_control_computer_desc;Having lots of big guns doesn't mean anything if you can't hit the target. Newest developments in computing machines are extremely helpful when it comes to calculating countless variables needed to accurately hit the target that is few miles away.;;;;;;;;;;;;;x
smallwarship_AAA_control_computer;Small Warship AAA Control Computer;;;;;;;;;;;;;x
smallwarship_AAA_control_computer_desc;Hitting fast, nimble object like a plane is very different task than hitting comparably slow and big target like ship. This requires sophisticated calculating machine that can track and calculate solution for such fast moving targets. ;;;;;;;;;;;;;x
hdfd_radio_dev;HF/DF;;;;;;;;;;;;;x
hdfd_radio_dev_desc;High-frequency direction finding (HF/DF, or huff-duff), is a system designed to intercept enemy radio transmitions and based on that triangulate position of enemy submarine. ;;;;;;;;;;;;;x
depth_charge;Depth Charge;;;;;;;;;;;;;x
depth_charge_desc;The Depth Charge is an anti-submarine weapon intended to defeat its target by the shock of exploding near it. Most use explosives and a fuse set to go off at a predetermined depth. Depth charges can be deployed by both ships and aircraft.;;;;;;;;;;;;;x
hedgehog_dev;Hedgehog;;;;;;;;;;;;;x
hedgehog_dev_desc;Hedgehog is a anti-submarine weapon launching up to 24 projectiles with contact fuses. It allows to attack submarine without having to go directly above it and thanks to contact fuses depth at which submarine is hidden can also be ignored. This makes hedgehog much more efficient weapon than standard depth charges. ;;;;;;;;;;;;;x
asw_counter_measures;ASW Counter Measures;;;;;;;;;;;;;x
asw_counter_measures_desc;By towing loud noise making devices behind our merchant vessels, they will become less vulnerable to acoustically guided torpedoes. ;;Unsere Frachtschiffe werden durch das Schleppen von laut l�rmenden Bojen weniger gef�hrdet durch akustisch geleitete Torpedos. ;;;;;;;;;;;;;x
heavy_antiaircraft_light_ships;Heavy Anti Air Guns;;;;;;;;;;;;;x
heavy_antiaircraft_light_ships_desc;Small ships usualy don't have enough space available to install dedicated heavy anti air guns. This became an option after creating first dual-purpose guns that greatly increased flexibility of small ships and their defensive capabilities against enemy planes.;;;;;;;;;;;;;x
light_antiaircraft_light_ships;Light Anti Air Guns;;;;;;;;;;;;;x
light_antiaircraft_light_ships_desc;This category covers all small (12,7 mm, 20 mm etc.) and medium caliber (30-40 mm) categories of AA guns mounted on small ships mainly in AA role but also as a potential weapon against other small vessels. ;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;x
############ Cruiser Techs ############;;;;;;;;;;;;;x
lightcruiser_technology;Light Cruiser;;;;;;;;;;;;;x
lightcruiser_technology_desc;A light cruiser is a small, fast, long-range warship. These ships are fairly cheap and are effective against destroyers or transport ships, but no use against heavier warships. They are effective scouts and screens, but are less good at attacking submarines. Researching the Light Cruiser will mean we can set our shipyards to work building them.;;;;;;;;;;;;;x
lightcruiser_class;Light Cruiser Class;;;;;;;;;;;;;x
lightcruiser_class_desc;After researching all required components we can start planning how to put them together and design light cruiser that will be better than anything that our navy had before.;;;;;;;;;;;;;x
anti_air_cruiser_activation;Anti Air Cruiser Class;;;;;;;;;;;;;x
anti_air_cruiser_activation_desc;Anti Airfraft Cruisers are extremely new concept, created as an answer to rapidly growing threat posed by air attacks. By slightly modifiying existing cruiser designs we can create specialised ships that will provide addition defence against this new threat. ;;;;;;;;;;;;;x
heavycruiser_class;Heavy Cruiser Class;;;;;;;;;;;;;x
heavycruiser_class_desc;After researching all required components we can start planning how to put them together and design light cruiser that will be better than anything that our navy had before.;;;;;;;;;;;;;x
heavycruiser_technology;Heavy Cruiser;;;;;;;;;;;;;x
heavycruiser_technology_desc;A heavy cruiser is a medium-sized warship. The heavy cruiser is particularly effective against smaller cruisers, destroyers, and convoys. However, it cannot stand up against a proper battleship. If we research this, we can start to build these useful ships in our dockyards.;;;;;;;;;;;;;x
heavy_cruiser_naval_guns;Heavy Cruiser Armament;;;;;;;;;;;;;x
heavy_cruiser_naval_guns_desc;Heavy Cruisers carry an impressive battery of heavy guns.  An improved model of heavy gun will permit the construction of heavy cruisers which are more effective against surface targets.;;;;;;;;;;;;;x
light_cruiser_naval_guns;Light Cruiser Armament;;;;;;;;;;;;;x
light_cruiser_naval_guns_desc;Light Cruisers are armed with medium-weight guns and also some torpedoes for use against surface ships.  Researching improved weapons will mean we can build new light cruiser models which are more effective against surface targets.;;;;;;;;;;;;;x
cruiser_naval_guns_AP_ammo;AP Ammunition;;;;;;;;;;;;;x
cruiser_naval_guns_AP_ammo_desc;No naval gun can be truly effective without modern, efficient ammunition. New designs of AP ammunition will increase effectiveness against enemy ships, especialy the one with thicker armour.;;;;;;;;;;;;;x
cruiser_naval_guns_HE_ammo;HE Ammunition;;;;;;;;;;;;;x
cruiser_naval_guns_HE_ammo_desc;Attacking lighter armoured targets or shore bombardment require different type of ammunition than fighting against heavily armoured warships. This is why we need to design such ammunition to fill that gap in our arsenal. ;;;;;;;;;;;;;x
cruiser_naval_guns_autoloader;Autoloader (Cruiser Guns);;;;;;;;;;;;;x
cruiser_naval_guns_autoloader_desc;Increasing fire rate of naval guns was always troublesome due to the size of ammunition, amount of propellant charge  which greatly increase reloading time. Automating this process looks like logical step in increasing firepower of our cruisers.;;;;;;;;;;;;;x
cruiser_engine_and_boilers;Cruiser Engine and Boilers;;;;;;;;;;;;;x
cruiser_engine_and_boilers_desc;Cruisers are fast, long-ranged warships, and this gives them much flexibility. However, it's important our cruisers maintain their speed advantage. More powerful engines and more efficient boilers will mean we can build faster, longer-ranged cruisers.;;;;;;;;;;;;;x
cruiser_screws_and_rudder_optimalisation;Cruiser Screws and Rudder;;;;;;;;;;;;;x
cruiser_screws_and_rudder_optimalisation_desc;Installing powerful power plant on a cruiser is just a half of success when it comes to building warship that is fast and maneuverable. To ensure that designing capable screws and rudder is necessary.;;;;;;;;;;;;;x
cruiser_hull_shape_optimalisation;Cruiser Hull Shape Optimalization;;;;;;;;;;;;;x
cruiser_hull_shape_optimalisation_desc;With a size of average cruiser we need to start paying closer attention to hydrodymanics and how hull behaves in certain conditions. ;;;;;;;;;;;;;x
lightcruiser_armour_thickness;Light Cruiser Armour Thickness;;;;;;;;;;;;;x
lightcruiser_armour_thickness_desc;While focused on speed and range, light cruiser still need certain level of protection to avoid being sunk by minor damage from smaller ships. Increasing thickness of their armour is easiest way to make them safe.;;;;;;;;;;;;;x
heavy_cruiser_armour_thickness;Heavy Cruiser Armour Thickness;;;;;;;;;;;;;x
heavy_cruiser_armour_thickness_desc;Heavy Cruisers often accompany bigger, better armed capital ships. Adding the fact that enemy cruiser will get better armed, it is wise to equip our newest heavy cruiser with thicker more resilient armour.;;;;;;;;;;;;;x
cruiser_bulkheads_layout;Cruiser Bulkheads Layout;;;;;;;;;;;;;x
cruiser_bulkheads_layout_desc;Even with having thickest, more resilient armour, some projectiles or torpedos will always defeat it. To keep our ships from sinking after receiveing only few hits we need to design system of bulkheads and watertight compartments that will prevent flooding to spread and threaten the stability of the ship.;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout;Cruiser Horizontal Protection;;;;;;;;;;;;;x
cruiser_horizontal_protection_layout_desc;Designing armour that covers critical areas in an efficient way is as important as it's thickness. With combat ranges increasing and growing threat posed by air attacks importance of horizontal armour never have been greater.;;;;;;;;;;;;;x
cruiser_vertical_protection_layout;Cruiser Vertical Protection;;;;;;;;;;;;;x
cruiser_vertical_protection_layout_desc;Better designed scheme of vertical armour will grant additional protection against projectile coming at our cruiser at flat trajectories, torpedoes and near misses. ;;;;;;;;;;;;;x
mediumwarship_surface_radar;Cruiser Surface Search Radar;;;;;;;;;;;;;x
mediumwarship_surface_radar_desc;No navy that wants to be considered modern can allow it's cruisers, ships that initialy were created as scouts for the fleets, not be equipped with surface radars. This new invention helps with detecting enemy ships even in bad weather conditions and in pitch black darkness. ;;;;;;;;;;;;;x
mediumwarship_airsearch_radar;Cruiser Air Search Radar;;;;;;;;;;;;;x
mediumwarship_airsearch_radar_desc;With rapid development of airplanes and them becoming bigger threat to ships it became paramount to detect them as soon as possible. New models of radars will have to be designed specifically for this task.;;;;;;;;;;;;;x
cruiser_damage_control;Cruiser Damage Control;;;;;;;;;;;;;x
cruiser_damage_control_desc;Proper damage control techniques and training can save even most damaged ship or keep it combat ready. New procedures are created based on experience from training and actual reports from damaged ships.;;;;;;;;;;;;;x
cruiser_fire_control_computer;Cruiser Fire Control Computer;;;;;;;;;;;;;x
cruiser_fire_control_computer_desc;Having lots of big guns doesn't mean anything if you can't hit the target. Newest developments in computing machines are extremely helpful when it comes to calculating countless variables needed to accurately hit the target that is few miles away.;;;;;;;;;;;;;x
cruiser_AAA_control_computer;Cruiser AAA Control Computer;;;;;;;;;;;;;x
cruiser_AAA_control_computer_desc;Hitting fast, nimble object like a plane is very different task than hitting comparably slow and big target like ship. This requires sophisticated calculating machine that can track and calculate solution for such fast moving targets. ;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery;Cruiser Light Anti Air Artillery;;;;;;;;;;;;;x
cruiser_light_anti_air_artilery_desc;This category covers all small (12,7 mm, 20 mm etc.) calibers of AA guns mounted on small ships in AA role. With some investment here we can design beter AA guns, find ways to install more of them and with better firing arcs.;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery;Cruiser Medium Anti Air Artillery;;;;;;;;;;;;;x
cruiser_medium_anti_air_artilery_desc;This category covers all medium (30-40 mm) calibers of AA guns mounted on small ships in AA role. With some investment here we can design beter AA guns, find ways to install more of them and with better firing arcs.;;;;;;;;;;;;;x
cruiser_anti_air_artilery_focus;Cruiser Anti Air Focus;;;;;;;;;;;;;x
cruiser_anti_air_artilery_focus_desc;Airfoce importance grew immensly during recent years to the point that having enough AAA in our fleets became more important than ability to fight enemy ship directly. For that reason we can rebuild our ships into units focused more onto that new role.;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery;Cruiser Heavy Anti Air Artillery;;;;;;;;;;;;;x
cruiser_heavy_anti_air_artilery_desc;This category covers all heavy (75mm+) calibers of AA guns mounted on small ships in AA role. With some investment here we can design beter AA guns, find ways to install more of them and with better firing arcs.;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;x
############ Capital Techs ############;;;;;;;;;;;;;x
battleship_technology;Battleship;;;;;;;;;;;;;x
battleship_technology_desc;The battleship is the most powerful, best-protected and slowest ship afloat.  They are immensely expensive but can crush any lighter ship that comes in their way.  However, losing a battleship would be a disaster for our navy, so make sure they are always well supported by destroyers and cruisers.;;;;;;;;;;;;;x
battleship_class;Battleship Class;;;;;;;;;;;;;x
battleship_class_desc;After researching all required components we can start planning how to put them together and design battleship that will be better than anything that our navy had before.;;;;;;;;;;;;;x
battlecruiser_technology;Battlecruiser;;;;;;;;;;;;;x
