MESSAGE_HEAD_GOV;The Minister of Security reports;Le ministre de la sécurité rapporte que;Der Minister für innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;;;x
FACTIONINVITEACCEPT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONINVITEACCEPT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONINVITEACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
FACTIONINVITEACCEPT_MAP;$FACTION$ member!;Membre de $FACTION$!;$FACTION$-Mitglied!;;¡Miembro de $FACTION$!;;;;;;;;;x
FACTIONJOINACCEPT_SETUP;When a faction leader accepts our request to join their faction.;Quand le leader d'une faction accepte notre demande d'adhésion.;Wenn ein Fraktionsführer unsere Bitte um Aufnahme in ihre Fraktion akzeptiert.;;Líder de facción acepta nuestra solicitud para unirnos a su facción.;;;;;;;;;x
FACTIONJOINACCEPT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONJOINACCEPT_1;Pact Concluded!;Pacte conclu!;Pakt unterzeichnet!;;¡Pacto ratificado!;;;;;;;;;x
FACTIONJOINACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
FACTIONJOINACCEPT_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
FACTIONJOINACCEPT_4;have accepted us into the;a accepté que nous rejoignons;haben uns aufgenommen in die;;nos ha aceptado en;;;;;;;;;x
FACTIONJOINACCEPT_5;§Y$FACTION$§W;§Y$FACTION$§W;§Y$FACTION$§W;;§Y$FACTION$§W;;;;;;;;;x
FACTIONJOINACCEPT_6;$COMMENT$;$COMMENT$;$COMMENT$;;$COMMENT$;;;;;;;;;x
FACTIONJOINACCEPT_LOG;$RECIPIENT$ accepted our membership in the $FACTION$.;$RECIPIENT$ a accepté notre demande d'adhésion à $FACTION$.;$RECIPIENT$ akzeptiert unsere $FACTION$-Mitgliedschaft.;;$RECIPIENT$ aceptó que nos convirtiéramos en miembros de $FACTION$.;;;;;;;;;x
FACTIONJOINACCEPT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINACCEPT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
FACTIONJOINACCEPT_MAP;$FACTION$ member!;Membre de $FACTION$!;$FACTION$-Mitglied!;;¡Miembro de $FACTION$!;;;;;;;;;x
FACTIONCOMMENT_axis;Together we shall crush the forces of Bolshevism!;Ensemble, nous écraserons les bolchéviks!;Zusammen werden wir die Bolschewiken zermalmen!;;¡Juntos aplastaremos a los bolcheviques!;;;;;;;;;x
FACTIONCOMMENT_allies;The global alliance for freedom grows stronger!;L'alliance globale pour la liberté prend de l'importance!;Die globale Freiheitsallianz wird stärker!;;¡La alianza global por la libertad es cada vez más fuerte!;;;;;;;;;x
FACTIONCOMMENT_comintern;The global revolution is one step closer!;La révolution totale est à portée de main!;Die globale Revolution ist einen Schritt weiter!;;¡La revolución mundial está cada vez más cerca!;;;;;;;;;x
FACTIONINVITEDECLINCE_SETUP;When a nation declines to join our faction.;Quand une nation refuse de rejoindre notre faction!;Wenn sich eine Nation weigert, unserer Fraktion beizutreten.;;Cuando una nación rechaza unirse a nuestra facción.;;;;;;;;;x
FACTIONINVITEDECLINCE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONINVITEDECLINCE_1;Pact Refused!;Pacte refusé!;Pakt abgelehnt!;;¡Pacto rechazado!;;;;;;;;;x
FACTIONINVITEDECLINCE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
FACTIONINVITEDECLINCE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
FACTIONINVITEDECLINCE_4;have foolishly declined entry into the;a stupidement refusé d'adhérer à;verweigerten uns törichterweise den Beitritt in die;;ha declinado con insensatez la entrada en;;;;;;;;;x
FACTIONINVITEDECLINCE_5;§Y$FACTION$§W;§Y$FACTION$§W;§Y$FACTION$§W;;§Y$FACTION$§W;;;;;;;;;x
FACTIONINVITEDECLINCE_6;$COMMENT_BAD$;$COMMENT_BAD$;$COMMENT_BAD$;;$COMMENT_BAD$;;;;;;;;;x
FACTIONINVITEDECLINCE_LOG;$RECIPIENT$ declined membership in the $FACTION$.;$RECIPIENT$ a refusé de rejoindre $FACTION$.;$RECIPIENT$ verweigerte Mitgliedschaft in der $FACTION$.;;$RECIPIENT$ declinó convertirse en miembro de $FACTION$.;;;;;;;;;x
FACTIONINVITEDECLINCE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONINVITEDECLINCE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONINVITEDECLINCE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
FACTIONINVITEDECLINCE_MAP;*;*;*;;*;;;;;;;;;x
FACTIONJOINDECLINCE_SETUP;When a faction leader refuses our request to join their faction.;Quand le leader d'une faction refuse notre demande d'adhésion.;Wenn ein Fraktionsführer unsere Bitte nach Aufnahme in ihre Fraktion ablehnt.;;Líder de facción rechaza nuestra solicitud de unirnos a su facción.;;;;;;;;;x
FACTIONJOINDECLINCE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONJOINDECLINCE_1;Pact Refused!;Pacte refusé!;Pakt abgelehnt!;;¡Pacto rechazado!;;;;;;;;;x
FACTIONJOINDECLINCE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
FACTIONJOINDECLINCE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
FACTIONJOINDECLINCE_4;have refused us entry into the;a refusé que nous rejoignons;verweigerten uns den Beitritt in die;;ha rechazado nuestra entrada en;;;;;;;;;x
FACTIONJOINDECLINCE_5;§Y$FACTION$§W;§Y$FACTION$§W;§Y$FACTION$§W;;§Y$FACTION$§W;;;;;;;;;x
FACTIONJOINDECLINCE_6;$BAD_COMMENT$;$COMMENT$;$BAD_COMMENT$;;$BAD_COMMENT$;;;;;;;;;x
FACTIONJOINDECLINCE_LOG;$RECIPIENT$ refused our membership in the $FACTION$.;$RECIPIENT$ a refusé notre demande d'adhésion à $FACTION$.;$RECIPIENT$ blockierte unsere Mitgliedschaft in der $FACTION$.;;$RECIPIENT$ se negó a que pasáramos a ser miembros de $FACTION$.;;;;;;;;;x
FACTIONJOINDECLINCE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINDECLINCE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINDECLINCE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
FACTIONJOINDECLINCE_MAP;*;*;*;;*;;;;;;;;;x
FACTIONCOMMENTBAD_axis;When their doors are kicked down, they will regret this!;Ils vont le regretter le jour où les bolchéviks les envahiront!;Das werden sie noch bereuen, wenn die Bolschewiken ihre Türen eintreten!;;¡Cuando los bolcheviques echen abajo su puerta lo lamentarán!;;;;;;;;;x
FACTIONCOMMENTBAD_allies;And those people claim to be the champions of freedom!;Et ces gens prétendent être les champions de la liberté ;Und diese Leute schimpfen sich Verteidiger der Freiheit!;;¡Y esas personas se consideran los campeones de la libertad!;;;;;;;;;x
FACTIONCOMMENTBAD_comintern;Good, we have taken note of their names. Death to the class enemy!;Très bien, nous avons noté leurs noms. Mort aux ennemis de la classe ouvrière!;Gut, wir haben uns ihre Namen gemerkt. Tod dem Klassenfeind!;;Bueno, hemos tomado buena nota de sus nombres. ¡Muerte al enemigo de las clases!;;;;;;;;;x
FACTIONJOINACCEPTOTHER_SETUP;When another nation joins a faction we are not part of.;Quand une autre nation rejoint une faction dont nous ne sommes pas membre.;Wenn eine andere Nation sich einer Fraktion anschließt, der wir nicht angehören.;;Cuando una nación se une a una facción a la que no pertenecemos.;;;;;;;;;x
FACTIONJOINACCEPTOTHER_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONJOINACCEPTOTHER_1;Pact Concluded!;Pacte conclu!;Pakt unterzeichnet!;;¡Pacto ratificado!;;;;;;;;;x
FACTIONJOINACCEPTOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
FACTIONJOINACCEPTOTHER_3;§Y$JOINER$§W;§Y$JOINER$§W;§Y$JOINER$§W;;§Y$JOINER$§W;;;;;;;;;x
FACTIONJOINACCEPTOTHER_4;have been accepted into the;a été accepté dans;trat der Fraktion;;ha sido aceptado en;;;;;;;;;x
FACTIONJOINACCEPTOTHER_5;§Y$FACTION$§W;§Y$FACTION$§W;§Y$FACTION$§W bei;;§Y$FACTION$§W;;;;;;;;;x
FACTIONJOINACCEPTOTHER_6;We shall watch these developments carefully.;Nous allons porter attention à la suite des événements.;Wir werden diese Entwicklungen genau beobachten.;;Vigilaremos de cerca sus progresos.;;;;;;;;;x
FACTIONJOINACCEPTOTHER_LOG;$JOINER$ joins $FACTION$.;$JOINER$ rejoint $FACTION$.;$JOINER$ tritt $FACTION$ bei.;;$JOINER$ se une a $FACTION$.;;;;;;;;;x
FACTIONJOINACCEPTOTHER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINACCEPTOTHER_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONJOINACCEPTOTHER_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
FACTIONJOINACCEPTOTHER_MAP;$FACTION$ member!;Membre de $FACTION$!;$FACTION$-Mitglied!;;¡Miembro de $FACTION$!;;;;;;;;;x
DEBTALLOWACCEPT_SETUP;When a nation allows us to accumulate debt with them.;Quand une nation accepte que nous nous endettions auprès d'eux.;Wenn eine Nation Ihre Verschuldung bei ihnen akzeptiert.;;Cuando una nación acepta que acumules una deuda con ella.;;;;;;;;;x
DEBTALLOWACCEPT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
DEBTALLOWACCEPT_1;Debt Accepted!;Dette acceptée!;Verschuldung akzeptiert!;;¡Deuda aceptada!;;;;;;;;;x
DEBTALLOWACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
DEBTALLOWACCEPT_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
DEBTALLOWACCEPT_4;have agreed;a accepté;haben akzeptiert,;;ha aceptado;;;;;;;;;x
DEBTALLOWACCEPT_5;that we can accumulate a debt with them.;que nous nous endettions auprès d'eux.;dass wir uns bei ihnen verschulden;;que acumulemos una deuda con ellos.;;;;;;;;;x
DEBTALLOWACCEPT_6;We have now secured our future needs for war supplies.;Nos besoins futurs en matériel de guerre sont maintenant garantis.;Wir haben nun unsere künftigen Kriegsausgaben gesichert.;;De este modo hemos asegurado nuestras futuras necesidades de suministros bélicos.;;;;;;;;;x
DEBTALLOWACCEPT_LOG;$RECIPIENT$ accepted that we can accumulate a debt with them.;$RECIPIENT$ a accepté que nous nous endettions auprès d'eux.;$RECIPIENT$ akzeptiert, dass wir uns bei ihnen verschulden.;;$RECIPIENT$ aceptó que acumuláramos una deuda con ellos.;;;;;;;;;x
DEBTALLOWACCEPT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTALLOWACCEPT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTALLOWACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
DEBTALLOWACCEPT_MAP;*;*;*;;*;;;;;;;;;x
DEBTALLOWDECLINE_SETUP;When a nation refuses to allow you to accumulate a debt with them.;Quand une nation refuse que nous nous endettions auprès d'eux.;Wenn eine Nation Ihnen die Verschuldung bei ihnen verweigert.;;Cuando una nación rehúsa que acumules una deuda con ella.;;;;;;;;;x
DEBTALLOWDECLINE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
DEBTALLOWDECLINE_1;Debt Refused!;Dette refusée!;Verschuldung verweigert!;;¡Deuda rechazada!;;;;;;;;;x
DEBTALLOWDECLINE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
DEBTALLOWDECLINE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
DEBTALLOWDECLINE_4;have refused;a refusé;wiesen;;ha rechazado;;;;;;;;;x
DEBTALLOWDECLINE_5;our request to be permitted to go into debt.;que nous nous endettions auprès d'eux.;unsere Anfrage auf Verschuldung zurück.;;nuestra solicitud de una deuda.;;;;;;;;;x
DEBTALLOWDECLINE_6;If we want to trade, we will need cold, hard cash.;Si nous voulons faire du commerce, il nous faut des espèces sonnantes et trébuchantes.;Wenn wir handeln wollen, brauchen wir harte Währung.;;Si queremos comerciar, necesitaremos mucha liquidez.;;;;;;;;;x
DEBTALLOWDECLINE_LOG;$RECIPIENT$ refused our request to go into debt.;$RECIPIENT$ a accepté que nous nous endettions auprès d'eux.;$RECIPIENT$ wies unsere Anfrage auf Verschuldung zurück.;;$RECIPIENT$ rechazó nuestra solicitud de deuda.;;;;;;;;;x
DEBTALLOWDECLINE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTALLOWDECLINE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTALLOWDECLINE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
DEBTALLOWDECLINE_MAP;*;*;*;;*;;;;;;;;;x
DEBTREVOKE_SETUP;When another country revokes our permission to accumulate debt.;Quand une nation refuse que nous nous endettions auprès d'eux.;Wenn eine Nation Ihnen die Verschuldung bei ihnen verweigert.;;Cuando una nación rehúsa que acumules una deuda con ella.;;;;;;;;;x
DEBTREVOKE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
DEBTREVOKE_1;Debt Revoked!;Dette révoquée!;Verschuldung zurückgewiesen!;;¡Deuda revocada!;;;;;;;;;x
DEBTREVOKE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
DEBTREVOKE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
DEBTREVOKE_4;have revoked;a révoqué;hat unser Recht auf;;ha revocado;;;;;;;;;x
DEBTREVOKE_5;our right to go into debt with them.;notre droit à nous endetter auprès d'eux.;Verschuldung bei ihnen zurückgewiesen.;;nuestro derecho de endeudarnos con ellos.;;;;;;;;;x
DEBTREVOKE_6;If we want to trade, we will need cold, hard cash.;Si nous voulons faire du commerce, il nous faut des espèces sonnantes et trébuchantes.;Wenn wir handeln wollen, brauchen wir harte Währung.;;Si queremos comerciar, necesitaremos mucha liquidez.;;;;;;;;;x
DEBTREVOKE_LOG;$RECIPIENT$ revoked our right to go into debt with them.;$RECIPIENT$ a révoqué notre droit à nous endetter auprès d'eux.;$RECIPIENT$ lehnte unser Recht ab, uns bei ihnen zu verschulden.;;$RECIPIENT$ revocó nuestro derecho de endeudarnos con ellos.;;;;;;;;;x
DEBTREVOKE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTREVOKE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DEBTREVOKE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
DEBTREVOKE_MAP;*;*;*;;*;;;;;;;;;x
PEACEACCEPT_SETUP;When a nation accepts peace in a war you are in.;Quand une nation accepte une proposition de paix dans une guerre dans laquelle vous êtes impliqués.;Wenn eine Nation per Friedensvertrag aus einem Krieg austritt, in dem Sie sich befinden.;;Cuando una nación acepta la paz en una guerra en la que intervienes.;;;;;;;;;x
PEACEACCEPT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x
PEACEACCEPT_1;Peace!;Paix!;Frieden!;;¡Paz!;;;;;;;;;x
PEACEACCEPT_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
PEACEACCEPT_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
PEACEACCEPT_4;have ACCEPTED;a ACCEPTÉ;haben akzeptiert,;;ha ACEPTADO;;;;;;;;;x
PEACEACCEPT_5;an end to the war with $ACTOR$.;de mettre fin à la guerre contre $ACTOR$.;den Krieg mit $ACTOR$ zu beenden.;;Acabar la guerra con $ACTOR$.;;;;;;;;;x
PEACEACCEPT_6;*;*;*;;*;;;;;;;;;x
PEACEACCEPT_LOG;$RECIPIENT$ has accepted the peace offer from $ACTOR$.;$RECIPIENT$ a accepté de mettre fin à la guerre contre $ACTOR$.;$RECIPIENT$ widerrief unser Recht, uns bei ihnen zu verschulden.;;$RECIPIENT$ revocó nuestro derecho de endeudarnos con ellos.;;;;;;;;;x
PEACEACCEPT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
PEACEACCEPT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
PEACEACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
PEACEACCEPT_MAP;Peace!;Paix!;Frieden!;;¡Paz!;;;;;;;;;x
PEACEACCEPT_CONT;One down. Now we finish off the others.;Un d'éliminé. Maintenant, on va s'occuper des autres.;Einer weniger. Jetzt machen wir noch die anderen platt.;;Una menos. Ahora acabemos las otras.;;;;;;;;;x
PEACEACCEPT_END;We are very pleased to hear that this war is now over.;Nous sommes ravis d'entendre que cette guerre est terminée.;Wir sind sehr glücklich, zu hören, dass dieser Krieg nun vorbei ist.;;Nos agrada saber que esta guerra ya ha acabado.;;;;;;;;;x
PEACEDECLINE_SETUP;When a nation rejects a peace offer we have made.;Quand une nation refuse notre proposition de paix.;Wenn eine Nation einen von uns vorgeschlagenen Frieden zurückweist.;;Cuando una nación rechaza una paz que le sugerimos.;;;;;;;;;x
PEACEDECLINE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x
PEACEDECLINE_1;War Continues!;La guerre continue!;Der Krieg geht weiter!;;¡La guerra continúa!;;;;;;;;;x
PEACEDECLINE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
PEACEDECLINE_3;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;§Y$RECIPIENT$§W;;§Y$RECIPIENT$§W;;;;;;;;;x
PEACEDECLINE_4;have DECLINED;a REFUSÉ;lehnten;;ha RECHAZADO;;;;;;;;;x
PEACEDECLINE_5;our generous offer of peace.;notre généreuse proposition de paix.;unser großzügiges Friedensangebot ab.;;nuestra generosa oferta de paz.;;;;;;;;;x
PEACEDECLINE_6;When we march into their last village, they will finally come to their senses!;Quand nous envahirons leur dernier village, ils retrouveront leur bon sens!;Wenn wir ihr letztes Dorf besetzen, werden sie schon vernünftig werden!;;¡Cuando marchemos sobre su última aldea, entrarán en razón!;;;;;;;;;x
PEACEDECLINE_LOG;$RECIPIENT$ revoked our right to go into debt with them.;$RECIPIENT$ a refusé de mettre fin à la guerre.;$RECIPIENT$ widerrief unser Recht, uns bei ihnen zu verschulden.;;$RECIPIENT$ revocó nuestro derecho de endeudarnos con ellos.;;;;;;;;;x
PEACEDECLINE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
PEACEDECLINE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
PEACEDECLINE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
PEACEDECLINE_MAP;*;*;*;;*;;;;;;;;;x
ALLYTAKEOVER_SETUP;When an ally takes over leadership in our war;Lorsqu'un allié prend le commandement de notre guerre;Wenn ein Verbündeter die Führung in unserem Krieg übernimmt;Kiedy sojusznik obejmuje przywództwo w wojnie;Cuando un aliado toma el liderazgo en nuestra guerra.;Quando un alleato prende il comando nella nostra guerra;Ha egy szövetséges átveszi a vezetõ szerepet a háborúban;Když se spojenec ujme velení v naší válce;;;;;;x
ALLYTAKEOVER_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
ALLYTAKEOVER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
ALLYTAKEOVER_2;They inform us that because of their superior might and military expertise they have assumed;Ils nous informent que leur puissance supérieure et leur expérience militaire leur ont permis de prendre;Sie informieren uns, dass sie aufgrund ihrer überragenden Macht und militärischen Expertise;informuje nas, ¿e z powodu ich wiêkszej si³y oraz doœwiadczenia wojskowego przejêli;Nos informan que debido a su superioridad y experiencia militar han asumido el;Ci informano che data la maggiore potenza ed esperienza militare, hanno assunto il;Szeretnék tudatni velünk, hogy rendkívüli erõfeszítéseikért cserébe átveszik;Informují nás o tom, že se kvùli své vìtší vojenské síle a nasazení ujali;;;;;;x
ALLYTAKEOVER_3;Leadership in the war;le commandement de la guerre;die Führung des Krieges übernommen haben;przywództwo w wojnie;Liderazgo de la guerra;comando della guerra;a háborúban a vezetõ szerepet;velení ve válce;;;;;;x
ALLYTAKEOVER_4;against;contre :;gegen;przeciwko;contra;contro:; ;proti;;;;;;x
ALLYTAKEOVER_5;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$.;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;;;;;;x
ALLYTAKEOVER_6;From now on they will handle all negotiations.;À partir de maintenant, ils vont gérer toutes les négociations.;Von nun an werden sie alle Verhandlungen führen.;Od tej pory oni bêd¹ prowadziæ wszystkie negocjacje.;De ahora en adelante, se ocuparán de las negociaciones.;D'ora in poi gestiranno loro tutti i negoziati.;Ellen. Mostantól õk tárgyalnak.;Od nynìjška povedou veškerá jednání oni.;;;;;;x
ALLYTAKEOVER_LOG;$ACTOR$ assumed leadership in our war against $TARGETLIST$.;$ACTOR$ : ce pays a pris le commandement dans notre guerre contre le pays suivant : $TARGETLIST$.;$ACTOR$ übernahm die Führung in unserem Krieg gegen $TAGETLIST$.;$ACTOR$ przejêli przywództwo w wojnie przeciwko $TARGETLIST$.;$ACTOR$ asumió el liderazgo contra $TARGETLIST$.;$ACTOR$ ha assunto il comando della nostra guerra contro: $TAGETLIST$.;$ACTOR$a vezetést $TAGETLIST$ ellen vezetett háborúban.;$ACTOR$ se ujali velení v naší válce proti $TARGETLIST$.;;;;;;x
ALLYTAKEOVER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
ALLYTAKEOVER_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
ALLYTAKEOVER_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
ALLYTAKEOVER_MAP;*;*;*;*;*;*;*;;;;;;;x
ALLYTAKEOVERWE_SETUP;When we take over leadership in a war;Lorsque nous prenons le commandement dans une guerre;Wenn wir die Führung in einem Krieg übernehmen;Kiedy obejmujemy przywództwo w wojnie;Cuando asumimos el liderazgo en una guerra.;Quando noi assumiamo il comando in una guerra;Átvesszük a vezetést a háborúban;Když se ujmeme velení ve válce;;;;;;x
ALLYTAKEOVERWE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
ALLYTAKEOVERWE_1;$foreign_minister$ reports that;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
ALLYTAKEOVERWE_2;Because of our superior strength and unmatched leadership, we have assumed;Grâce à notre puissance supérieure et à notre capacité à commander sans égale nous avons pris;Dank unserer überragenden Stärke und unübertroffenen Führungsgeschicks übernahmen wir die;Z powodu naszej si³y oraz umiejêtnoœci przywódczych przejêliœmy;Debido a la superioridad de nuestra fuerza y liderazgo hemos asumido el;A causa della nostra maggiore potenza e delle nostre impareggiabili capacità, abbiamo assunto il;Rendkívüli erõnkre és mérhetetlen erõfeszítéseinkre alapozva úgy döntöttünk,;Protože máme vojensky navrch, ujali jsme se;;;;;;x
ALLYTAKEOVERWE_3;Leadership in the war;le commandement de la guerre;Führung im Krieg;przywództwo w wojnie;Liderazgo de la guerra;comando della guerra;átvesszük a vezetést a háborúban, melyet;velení ve válce;;;;;;x
ALLYTAKEOVERWE_4;against;contre le pays suivant :;gegen;przeciwko;contra;contro:; ;proti;;;;;;x
ALLYTAKEOVERWE_5;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$.;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;$TARGETLIST$;;;;;;x
