EVTOPTA1904;This isn't over;;;;;;;;;;;;;x
EVTNAME503;Surrendering to the Allies;;;;;;;;;;;;;x
EVTDESC503;As the Allies invaded the Italian peninsula it became clear that Italy's ambitions had been crushed.  Diplomatic contacts via the Vatican were established with the Allies and a new government sought to arrest Mussolini, leave the Axis, and join the Allies.  With strong fascist support and the presence of German forces in the north it was inevitable that some factions would fight on.;;;;;;;;;;;;;x
EVTOPTA503;Surrender to the Allies;;;;;;;;;;;;;x
EVTOPTB503;Crack down on defeatists and fight to the end;;;;;;;;;;;;;x
EVTNAME504;The Vichy Regime;;;;;;;;;;;;;x
EVTDESC504;Shortly after taking over from Paul Renaud on 17 June 1940, Pétain set about establishing a longer-term political relationship with Germany.  The armistice was a necessary first step in both avoiding further bloodshed and in establishing a better relationship with a Germany that would, according to Vichy's ministers and Pétain himself, soon defeat Great Britain and become the dominant power in Europe.\n Some spoke, in fact of "une Europe allemande", a Europe dominated by Germany.  Pétain and his ministers thought that France, as a colonial power and a major influence on Europe between the wars, would be well placed to become an important ally to this powerful nation in the heart of a new European order "un nouveau ordre européen."  A strong government - "L'État français", the French State, was created on 12 July 1940 - and some form of cooperation with Germany would be a necessary precondition for this.;;;;;;;;;;;;;x
EVTOPTA504;Continue the fight as Free France;;;;;;;;;;;;;x
EVTOPTB504;Take control of Vichy France;;;;;;;;;;;;;x
EVTOPTC504;Refuse to surrender;;;;;;;;;;;;;x
EVTNAME505;Spanish Civil War - Victory!;;;;;;;;;;;;;x
EVTDESC505;When the Nationalist forces, after a long and bloody struggle, finally had beaten the Republican side into submission, they restored Madrid as the country's capital.;;;;;;;;;;;;;x
EVTOPTA505;Fantastic!;;;;;;;;;;;;;x
EVTNAME506;End of the Finnish Winter War;;;;;;;;;;;;;x
EVTDESC506;After a long and brutal struggle, Soviet forces finally broke through the Finnish defenses.  Finland, a small, poor minor power had put up a valiant fight and had won great respect in the eyes of the world.  But still, a war lost was not a victory.  The Soviet leadership had envisioned a walkover, but what they got was a bloody stalemate that required excessive force to become victory.  In such circumstances, the Soviets chose to demand the concessions they had originally sought and not to go beyond them.;;;;;;;;;;;;;x        ,
EVTOPTA506;Fold to Russian Demands;;;;;;;;;;;;;x
EVTOPTB506;We will never surrender!;;;;;;;;;;;;;x
EVTNAME507;The Bitter Peace;;;;;;;;;;;;;x
EVTDESC507;The sun was up as he left the couch for the train station and he could hear birds singing.  Novosibirsk, at last, he would start here.  Start all over again he thought.  Suddenly his head of security arrived.  No one knew the man's real name but he was called Vlasik.  Vlasik took a letter from his coatpocket.  "Comrade General Secretary" the latest dispatch from the Foreign Minister."  Stalin opened the letter", read it and lit a cigarette.  "All right" he thought.  "We'll just have to start all over again.";;;;;;;;;;;;;x
EVTOPTA507;We surrender! Just let us keep what we still have.;;;;;;;;;;;;;x
EVTOPTB507;Fight to the bitter end!;;;;;;;;;;;;;x
EVTNAME508;Germany surrenders;;;;;;;;;;;;;x
EVTDESC508;With the fall of Berlin and the loss of large areas of German territory to the advancing Allied armies, the remaining German leadership sought to reach a negotiated peace.  The only offer available was unconditional surrender.;;;;;;;;;;;;;x
EVTOPTA508;Surrender;;;;;;;;;;;;;x
EVTOPTB508;Fight to the end;;;;;;;;;;;;;x
EVTNAME2005;Troops Defect;;;;;;;;;;;;;x
EVTDESC2005;We have just been informed that several brigades have defected from the enemy side and are making their way towards our headquarters as we speak.  Unfortunately there are still many that fail to see the justness of our cause.;;;;;;;;;;;;;x
EVTOPTA2005;It won't matter in the long run;;;;;;;;;;;;;x
EVTNAME2006;Troops Defect;;;;;;;;;;;;;x
EVTDESC2006;According to our minister of intelligence, several brigades have defected from the enemy side and are on their way towards our headquarters.  If we're lucky they should be able to meet up with our own troops soon, and if the current rumours are anything to go by, even more troops are about to follow their example.;;;;;;;;;;;;;x
EVTOPTA2006;Good;;;;;;;;;;;;;x
EVTNAME510;Poland Surrenders;;;;;;;;;;;;;x
EVTDESC510;On August 23, 1939 Hitler and Stalin signed a non-aggression pact, called the Molotov-Ribbentrop Treaty.  Secret protocols of the treaty defined the territorial spheres of influence Germany and Russia would have after a successful invasion of Poland.  According to the agreement, Russia would have control over Latvia, Estonia, and Finland, while Germany would gain control over Lithuania and Danzig.\n Poland would be partitioned into three major areas.  The Warthland area, bordering Germany would be annexed outright to the German Reich, and all non-German inhabitants expelled to the east.  Over 77,000 square miles of eastern Polish lands, with a population of over thirteen million would become Russian territory.  The central area would become a German protectorate, named the General Government, governed by a German civil authority.;;;;;;;;;;;;;x     ,
EVTOPTA510;Annex them;;;;;;;;;;;;;x
EVTOPTB510;Create a Puppet;;;;;;;;;;;;;x
EVTNAME512;Surrender to Germany;;;;;;;;;;;;;x
EVTDESC512;On August 23, 1939 Hitler and Stalin signed a non-aggression pact, called the Molotov-Ribbentrop Treaty.  Secret protocols of the treaty defined the territorial spheres of influence Germany and Russia would have after a successful invasion of Poland.  According to the agreement, Russia would have control over Latvia, Estonia, and Finland, while Germany would gain control over Lithuania and Danzig.\n Poland would be partitioned into three major areas.  The Warthland area, bordering Germany would be annexed outright to the German Reich, and all non-German inhabitants expelled to the east.  Over 77,000 square miles of eastern Polish lands, with a population of over thirteen million would become Russian territory.  The central area would become a German protectorate, named the General Government, governed by a German civil authority.;;;;;;;;;;;;;x     ,
EVTOPTA512;Surrender;;;;;;;;;;;;;x
EVTOPTB512;Fight to the bitter end!;;;;;;;;;;;;;x
independent_croatia_title;Independent Croatia;;;;;;;;;;;;;x
independent_croatia_desc;After the anti-fascist coup in Yugoslavia, Germany and Italy attacked and defeated that country. The Wehrmacht prepared for a long occupation of Yugoslavia, but as ever more forces were needed on the Eastern Front help was needed in maintaining the occupation of Yugoslavia. The Germans could no longer trust the Serbs, who organized partisan groups such as the Reds and Chetniks. However the Croats were inclined to help if they received independence.;;;;;;;;;;;;;x
EVTNAME3501;Independent Croatia;;;;;;;;;;;;;x
EVTDESC3501;After the anti-fascist coup in Yugoslavia, Germany and Italy attacked and defeated that country.  The Wehrmacht prepared for a long occupation of Yugoslavia, but as ever, more forces were needed on the Eastern Front. Additional help was needed in maintaining the occupation of Yugoslavia.  The Germans could no longer trust the Serbs who organized partisan groups such as the Reds and Chetniks.  However the Croats would be inclined to help if they received independence.;;;;;;;;;;;;;x
EVTOPTA3501;Independence at last!;;;;;;;;;;;;;x
political_crisis_in_austria;Political Crisis in Austria;;;;;;;;;;;;;x
desc_political_crisis_in_austria;The 1920s were a turbulent period for Austria. Clashes between left- and right-wing forces became increasingly violent, and eventually escalated into open revolt in July, 1927.;;;;;;;;;;;;;x ,
EVTDESC600000;Since first ironclad warships all countries tried their best to produce high quality steel suited for huge armour plates needed for building bigger and bigger warships. Every major naval country came up with slightly different idea. Japanese version of vickers steel used copper instead of nickel simply because nickel shortages. USN focused on Special Treatment Steel which was good as both armour and structural steel."Only" downside was the cost of that steel which was the reason why only USA used it on all its ships build after 1930. Royal Navy and Kriegsmarine used Krupp Cemented Steel which was probably best armour steel available at the time, but limited its usage to capital ships and carriers. *AI JAP, GER, USA, ENG will follow historical path here. FRA and ITA are set to randomly pick one of three options. Similar rules apply to open and closed hangar. The debate on which one is better is a neverending one. Both have pros and cons. Open hangar allows carriers to have bigger air groups at the expense of resilience. Closed hangar on the other hand is more cramped so air groups will be smaller, but carrier can basicaly shake off damage that would put open hangar carrier out of service for days or weeks. \n\n This choice cannot be reverted later in the game so chose carefuly. \n\n It will affect unique carriers that you have in starting OOB or the ones that will be build later or are already in the production queue. \nNOTE FOR PLAYER: picking one of these option will lock other techs permanently.;;;;;;;;;;;;;x
EVTNAME530013;Conclusions after defeat;;;;;;;;;;;;;x
EVTDESC530013;Our enemies caused us more problems than our staff predicted. Our units were defeated by combination of enemy tactical and strategical superiority, detailed planning and incredibly effective artillery support. All those caused our brightest generals to rethink their way of handling battles. It was requested to use gathered information and experience and incorporate "borrowed" ideas into our doctrine. On the other hand other generals, believe that we should stick to our, in their opinion, still superior doctrine and ignore different approaches to warfare. ;;;;;;;;;;;;;x
EVTOPTA530013;We need to adapt if we want to survive. Learn §BGrand Battle Plan§b basics!;;;;;;;;;;;;;x
EVTDESC530014;Some of our soldiers that survived this horrible massacre reported that our enemy was far superior in overwhelming our troops with all kinds of firepower. Starting with small arms, mortars and ending on heavy artillery, mechanized troops and tanks. What's worse our enemy wasn't mindlessly sending more and more guns at us. It was well organized battle with all troops knowing when to attack, counterattack or defend. They had firepower advantage and they knew how to use it as best as possible. It is in our best interest to try to simulate that even on a basic level if we want to survive this war. ;;;;;;;;;;;;;x
EVTOPTA530014;We need to adapt if we want to survive. Learn §BSuperior Firepower§b basics!;;;;;;;;;;;;;x
EVTDESC530015;When the first shock passed clear picture of what happened appeared. Something that for frontline soldiers looked like neverending, mindless hordes of infantry and tanks was in fact decently planned and executed operation combining all available troop types. And not only on tiny part of the front, but in multiple places. Something that we thought was accidental, is in fact effective strategy with pre-planned points of concentrated attacks supported by tremendous ammounts of artillery, mobile troops and planes. This and sheer numbers of enemy forces simply overpowered our troops. We have a chance now to fix issues with our own army and tactics by learning from our enemies. It will be close to impossible to adapt key concepts of this doctrine for our needs but some might be useful.;;;;;;;;;;;;;x
EVTOPTA530015;We need to adapt if we want to survive. Learn §BDeep Battle Plan§b basics!;;;;;;;;;;;;;x
EVTDESC530016;For the past two decades our army tried more or less successfully to use mobile troops and tanks. We had our ideas. Same as other armies, but what happened just now proved that one idea was far superior than others. Our troops were overrun before full picture of what's going on even reached HQ. Speed, aggressiveness, level of coordination between air and ground units - it's everything our army should aspire to. With this in mind we need to use every possible piece of information to somehow, even if not fully, replicate those tactics. With growing importance of tanks and mobile troops it is necessary for us to not stay behind. ;;;;;;;;;;;;;x
EVTOPTA530016;We need to adapt if we want to survive. Learn §BBlitzkrieg§b basics!;;;;;;;;;;;;;x
EVTNAME530033;Conclusions after victory;;;;;;;;;;;;;x
EVTDESC530033;Despite our victory we can't allow ourselves to grow complacent. We've won, but it was bloody, gruesome battle that could've been finished earlier if we could avoid few mistakes that were made on various stages of both planning and execution - something that our enemy did almost perfectly. Despite the fact that his plan seemed perfect we need to find its weak spots and if possible use some of his ideas against him in the future. Hopefuly by combining our expertise and lesson from this horrible defeat we will be able to avoid such disasters in upcoming battles. ;;;;;;;;;;;;;x
EVTOPTA530033;Our doctrine needs to evolve! Learn §BGrand Battle Plan§b basics!;;;;;;;;;;;;;x
EVTDESC530034;We've won, but the price we had to pay is devastating. Our troops were decimated by enemy artillery, mobile troops appearing out of nowhere and by hail of gunfire available to every platoon in opposing army. This is lesson that we cannot ignore. We need to do our best to analyze everything that happened starting with even smallest firefights, combat patrols, finishing on army level and general ideas about how our enemy sees warfare. We need to learn and adapt so next time our victory won't require thousands to sacrifice their lives.;;;;;;;;;;;;;x
EVTOPTA530034;Our doctrine needs to evolve! Learn §BSuperior Firepower§b basics!;;;;;;;;;;;;;x
EVTDESC530035;Somehow our soldiers managed to carve through that seemingly endless waves of enemy soldiers and tanks. Victory is ours, but it's definitely not a day to celebrate. Our losses are far too high to call that true victory. Our units are disorganized and need reinforcements and some rest. Our enemy, despite defeat managed to use his strengths to slow down our progress. We need to make sure that situation like that never happens. Our staff needs to adjust their ideas to suit our enemy. To allow us to overcome the fact that he's ferocious, tireless and knows exactly how to make us pay dearly for each step forward.;;;;;;;;;;;;;x
EVTOPTA530035;Our doctrine needs to evolve! Learn §BDeep Battle Doctrine§b basics!;;;;;;;;;;;;;x
EVTDESC530036;It's over. One battle that seemed to last for an eternity. With inhuman determination, despite heavy losses our troops managed to slow down and eventualy push back enemy armored units. We're no longer in danger of being cut off from the rest of our army. Despite our victory, our generals are confident that some aspects and ideas used by our enemy can be successfully incorporated into our army. Having more options to use in upcoming battles is something that might game changer in terms of outcome of the entire war.;;;;;;;;;;;;;x
EVTOPTA530036;Our doctrine needs to evolve! Learn §BBlitzkrieg§b basics!;;;;;;;;;;;;;x
EVTDESC600004;Open or closed hangar. The debate on which one is better is a neverending one. Both have pros and cons. Open hangar allows carriers to have bigger air groups at the expense of resilience. Closed hangar on the other hand is more cramped so air groups will be smaller, but carrier can basicaly shake off damage that would put open hangar carrier out of service for days or weeks. \n\n This choice cannot be reverted later in the game so chose carefuly. \n\n It will affect unique carriers that you have in starting OOB or the ones that will be build later or are already in the production queue.  ;;;;;;;;;;;;;x
EVTDESC50922;Strategic Resources are crucial for the military production of any nation. If you do not have access to these resources other nations may be open to selling them for a price, if you have them there is much money to be made as an exporter of them. Trade deals last for 1 year and each deposit can export to at most 2 countries. Faction members share access to their Strategic Resource deposits. The required resources and their impact:\n\nShip Build Speed:\n- Vickers Steel -> Copper\n- Cemented Armour -> Chromite + Manganese\n- Special Treatment Steel -> Chromite + Nickel\n\nArmor Build Speed -> Chromite + Manganese + Molybdenum\n\nSteel Production(Metal) -> Zinc + Copper\n\nIC Efficiency -> Chromite\n\nHard Attack -> Tungsten (requires High Density Alloys and Medium Velocity Guns technology);;;;;;;;;;;;;x
EVTDESC9300210;The Zaibatsus ("Financial Clique") are the major business conglomerates that operate in Imperial Japan, such as Mitsubishi or Yasuda. Their power within our Empire is both a strength and a weakness, their ability to propel our industrial progress has turned Japan into a powerful industrial country, but their deep influence within our political system has at times proven to bring instability and uncertainty. In this new phase of expansion of our Empire it's time to decide how we should handle the Zaibatsus;;;;;;;;;;;;;x
support_zaibatsus;Support the Zaibatsus;;;;;;;;;;;;;x
challenge_zaibatsus;Challenge the Zaibatsus;;;;;;;;;;;;;x
nationalize_zaibatsus;Nationalize the Zaibatsus;;;;;;;;;;;;;x
militarize_zaibatsus;Militarize the Zaibatsus;;;;;;;;;;;;;x
EVTDESC9300211;The IJA and the IJN have been embroiled in a long-term discord since the times of the Meji period. While this rivalry often compels each side to work hard to be better than the other, it also often leads to assassinations and lack of coordination. Nevertheless both factions have shown their military ambitions and will prove crucial for the future of Japan.\n\nEvery year we can decide to favor the IJA or the IJN to expand them faster or get both to work on their respective airforces.;;;;;;;;;;;;;x
favor_IJA;Favor the IJA;;;;;;;;;;;;;x
favor_IJN;Favor the IJN;;;;;;;;;;;;;x
favor_JAP_air;Favor both Airforces;;;;;;;;;;;;;x
favor_none;No favor;;;;;;;;;;;;;x
EVTDESC50301;The puppet state of Manchukuo was created following the Japanese invasion of Manchuria and the need to retain control over it. Holding many of the resources that homeland Japan desperately needed, the region of Manchuria will prove to be of most use for Japan's economy. Being formally governed by the the last emperor of China, Puyi, Manchukuo holds some legitimacy that a direct Japanese rule won't provide, however it limits the range of control we can assert over it. We must now decide if we wish to continue the Manchurian project and further invest into Manchuria through Manchukuo or take direct control over it and develop it more carefully but have to deal with more insurgency.;;;;;;;;;;;;;x
EVTDESC50302;To safeguard the development of Manchuria we need Manchukuo to be able to protect itself from external and internal threats. Providing them with some of our volunteers and officers will help ensure our investments will be secure. Having our officers in the frontline of dealing with Chinese insurgency in Manchuria will also provide us with important knowledge on how to deal with similar situations ourselves in the future. We can choose to send a small contigent or estabilish a continuous connection with their counterinsurgency operations.;;;;;;;;;;;;;x
manchuria_insurgency_incentive;Cooperating with counterinsurgency operations in Manchukuo;;;;;;;;;;;;;x
manchuria_insurgency_attache;Learning from counterinsurgency operations in Manchukuo;;;;;;;;;;;;;x
EVTDESC50303;The Dowa Automobile Company was founded in 1934 as a joint venture of the South Manchurian Railway Company, the government of Manchukuo and several Japanese companies. The need for increased motorization spurred the Kwantung Army to develop heavy industry for the construction of trucks and automobiles which came to be by the creation of Dowa, assisted by Isuzu and an increasing support of local sub-suppliers.;;;;;;;;;;;;;x
EVTDESC9300212;The Manchuria Airplane Manufacturing Company was estabilished in 1938 as a subsidiary of the Nakajima Aircraft Company of Japan. It has the capacity to produce light aircraft and some medium aircraft and will add to the production of Nakajima's single engine aircraft models as well as some twin engine models from Kawasaki and Mitsubishi.;;;;;;;;;;;;;x
building_manshu;Building Manshu;;;;;;;;;;;;;x
EVTDESC9300213;With the proven success of our investments in Manchuria, some entrepreneurs and technocrats like Yoshisuke Aikawa, founder of Nissan, are voicing increasing support for the creation of the Manchukuo Industrial Development Company, a centralized entity to manage and further expand the industry of Manchukuo. Aikawa is certain this investment will bring Manchukuo's resource production to new heights and has promised an expansion of the Showa Steel Works production soon after his proposal is approved. We can choose to give this new entity financial help, industrial help or both for an even stronger result.;;;;;;;;;;;;;x
invest_money_mangyo;Loans and Tax Exemptions for Mangyo;;;;;;;;;;;;;x
invest_industry_mangyo;Industrial Support for Mangyo;;;;;;;;;;;;;x
invest_all_mangyo;Full Support for Mangyo;;;;;;;;;;;;;x
mangyo;Manchurian Industrial Development Company;;;;;;;;;;;;;x
mangyo_extra;Manchurian Industrial Development Company Expanded;;;;;;;;;;;;;x
EVTDESC9300214;Following the creation of the Mangyo(Manchurian Industrial Development Company) and as promised by Aikawa, the Showa Steel Works has been greatly expanded and is now on course to become one of the largest iron and steel centers of the world.;;;;;;;;;;;;;x
EVTDESC9300215;Mangyo(Manchurian Industrial Development Company) has since it's creation been doing everything to improve the efficiency of our steel mills in Machuria. With warmer relations between Germany and Japan, Mangyo decided to license the Krupp-Renn process from German steel markers and send people to Germany for training in this method. With the training process complete, Krupp has sent the equipment which promises to greatly increase the steel production of the Showa Steel Works.;;;;;;;;;;;;;x
krupp_equipment;Krupp Equipment;;;;;;;;;;;;;x
EVTDESC9300216;One of Japan's first key investments in Manchuria was the creation of the Manchukuo National Railway and it's expansion. Merging existing railway companies, finishing existing construction plans and connecting detached lines has been a long process, occupying most of the companies existence. We are now in the final stage of this process and starting to collect the results of our investments in a significant increase in Manchukuo's resource output. However there are still some minor connections to complete and the large disparity between the gauge of our new connections and the North Manchuria Railway Bureau built by the Soviets to fix. We must now choose to complete this final investment or settle for what we have.;;;;;;;;;;;;;x
expand_manchuria_railway;Expanding Manchukuo National Railway;;;;;;;;;;;;;x
EVTDESC9300217;While most of Manchuria is already well connected by rail, the southeast near northeast Korea remains a hole in our rail network, separating Korean railways from the Manchukuo National Railway. This doesn't let us take full advantage of some of the coal deposits in the region and poses a logistical problem if war with Soviet Union breaks out. The Kwantung Army has been pushing for the idea of creating the East Manchuria Railway here and the time has come for us to make a decision on the matter.;;;;;;;;;;;;;x
building_east_manchuria_railway;Building East Manchuria Railway;;;;;;;;;;;;;x
EVTDESC9300218;The Nagoya Pan-Pacific Peace Exposition is to be held during the next couple of months, it's intended to promote industry, transportation, education, science, construction, architecture, social welfare, tourism, fine arts and crafts. Most countries in the Pacific will be participating and it's an important oportunity to bolster our foreign relations. While prince Higashikuni Naruhiko intends for this exposition to showcase the Nagoya region as an industrial and cultural center of the empire, many members of the IJA object to the idea of a completely peaceful exposition. We can either stay true to the name of the event and improve our foreign relations or give the IJA a hall for a display of force.;;;;;;;;;;;;;x
nagoya_expo;Nagoya Pan-Pacific Peace Exposition;;;;;;;;;;;;;x
EVTDESC9300219;The Yagi-Uda antenna was invented in 1926 by Shintaro Uda and Hidetsugu Yagi of the Tohoku Imperial University. Its concept has attracted a lot of interest due to its simplicity and directionality, some aviation engineers in our armed forces even think it could be used as an individual radar for aircraft in the future. Unfortunately, the IJA and the IJN are less than convinced and they oppose any sort of interference forcing them to make use of this invention.;;;;;;;;;;;;;x
EVTDESC9300220;In a recent operation our troops have captured a team of enemy Radar Technicians with notes on something called the "yagi antenna". Embarassingly, our own intelligence officers didn't recognize it at first but this is the invention of a Japanese professor from 1926. This antenna is used by enemy aircraft for radar search and has been giving the enemy an edge in our engagements, it's about time we use our own technology...;;;;;;;;;;;;;x
introducing_yagi_uda;Introducing Yagi-Uda Antenna into the Military;;;;;;;;;;;;;x
EVTDESC88695;On the 11th of March 1936, an army of less than 100 Mongolian soldiers with six Soviet advisors invaded the disputed village of Tauran, where they defeated the Manchurian defenders. Later that same day the Imperial Japanese Army with some Manchurian volunteers launched an attack to retake the village. The Japanese forces consisted of ten armored vehicles and dozens of warplanes, which bombed the village overnight. The next morning the Japanese launched their ground assault with a force of more than 400 soldiers and a few tanks. The Mongolians were slaughtered and barely did any damage to the Japanese as they were forced to retreat. A quarter of their initial force was killed along with two officers and their commander. Three Soviet advisors were also killed, creating tensions between both nations.;;;;;;;;;;;;;x
EVTDESC88696;On the 19th of June 1937 three Soviet gunboats (Type 1124 BKA "armoured cutters") crossed the center line of the Amur river, unloaded twenty troops and occupied Kanchazu Island. On June 20, 17 Manchurian police and soldiers were sent to investigate the border intrusion. On the morning of June 30, IJA soldiers from the 49th Regiment of the 1st Division led by Colonel Mihara Kanae launched a prolonged attack against the Soviets. Sheeling from Japanese forces sank the Soviet lead gunboat and damaged the other two leading to the Soviet evacuation of the Kanchazu island. Shigemitsu Mamoru, the Japanese ambassador to the Soviet Union, met with Commissar of Foreign Affairs Maxim Litvinov on June 29 to discuss the turn of events.;;;;;;;;;;;;;x
EVTDESC9300221;With the stabilization of the 2nd Sino-Japanese War, the Imperial General Headquarters now needs to begin planning the next expansion target. For decades the IJA and the IJN have defended opposing doctrines to solve Japan's resource problems.\n\nThe IJA defends Hokushin-ron, Northern Expansion Doctrine, an attack on the Soviet Union to take hold of the natural resources of Siberia. While the success of the Russo-Japanese War is still fresh in the mind so are the failures of the recent border disputes with the Soviet Union.\n\nThe IJN defends Nanshin-ron, Southern Expansion Doctrine, an attack on the resource rich areas of Southeast Asia. While the riches of the East Indies are considerably more valuable and less defended than the Soviet Union, any movement in the Pacific is sure to raise the attention of the United States of America. While we may start a potential conflict better prepared it is unclear how long the advantage can be mantained due to the industrial difference between us and the USA. With this in mind, some in the Navy General Staff have been circulating the idea of a surprise strike on the US Pacific fleet in order to bring more time for the IJN to fulfill its goals. If we instead choose to attack the Allies alone early it is clear the United States will intevene within a few months and we will lose any opportunity for a surprise attack on them...;;;;;;;;;;;;x
EVTDESC9300222;Genrikh Lyushkov, a member of the NKVD has entered into contact with authorities in Manchukuo with the intention to defect. He has promissed to bring with him valuable documents about Soviet military strength in the region which are sure to help us in a potential conflict with them in the coming years.;;;;;;;;;;;;;x
EVTDESC9300223;The 2nd Naval Armaments Supplement Programme is underway and the construction of the Soryu and Hiryu aircraft carriers is coming together. The Tone-class heavy cruisers, Tone and Chikuma, are also under construction and should be complete on schedule. Along with them, the submarine support ship Takasaki is under conversion into the Zuiho light aircraft carrier. In addition to this, several destroyers and torpedo boats are under construction as well as a few long range submarines.;;;;;;;;;;;;;x
EVTDESC9300230;As a very low development country we have made only little progress in education, medicine and industry in comparison to other countries.;;;;;;;;;;;;;x
EVTDESC9300231;As a low development country we have made some progress in education, medicine and industry, however still falling short in comparison to more developed countries.;;;;;;;;;;;;;x
EVTDESC9300232;As a medium development country we have made good progress in education, medicine and industry.;;;;;;;;;;;;;x
EVTDESC9300233;Recent political agitation in our country has mobilised our people to fight for their cause. Thanks to this our militia organizations are well estabilished and prepared for conflict.;;;;;;;;;;;;;x
EVTDESC9300234;As a major mining country we have developed our resources extraction capacity over the years ahead of most countries. Thanks to this we can more effectively extract resources from our rich land.;;;;;;;;;;;;;x
EVTDESC9300235;As a major oil producer we have developed oil refining techniques and have accquired experience in construction and chemical engineering.;;;;;;;;;;;;;x
EVTDESC9300236;Our country has developed an automotive industry and has its own automotive producers giving us a technological edge in the field for civilian and military applications.;;;;;;;;;;;;;x
EVTDESC9300237;As a mountainous country our people are well familiarized with living in the mountains and transversing them giving us a military technology edge when dealing with them.;;;;;;;;;;;;;x
EVTDESC9300238;Having participated in the Great War we have developed our land doctrine with its teachings.;;;;;;;;;;;;;x
EVTDESC9300239;Having participated in conflicts during the Interwar we have developed our land doctrine further from the Great War as well as made some technological progress in land warfare.;;;;;;;;;;;;;x
EVTDESC9300240;Our country has made some experiments with tanks during and after the Great War giving us a technological edge in steel casting techniques and developing some of our own prototypes.;;;;;;;;;;;;;x
EVTDESC9300241;Our country has developed tank technologies during the Interwar further developing armour and gun design from the Great War.;;;;;;;;;;;;;x
EVTDESC9300242;Having a coastal navy during the Great War we have made some basic developments in small ship technology.;;;;;;;;;;;;;x
EVTDESC9300243;Having a small navy during the Great War we have made some minor developments in small ship technology and started to develop larger ships.;;;;;;;;;;;;;x
EVTDESC9300244;Our country has developed a small navy during the Interwar improving the technology of our coastal and medium ships. We have also developed better ammunition for our ships.;;;;;;;;;;;;;x
EVTDESC9300245;Our country has developed basic submarine technology during the Great War allowing us to construct basic coastal submarines.;;;;;;;;;;;;;x
EVTDESC9300246;Our country has developed submarine technology during the Interwar allowing us to construct submarines that can operate at longer distance.;;;;;;;;;;;;;x
EVTDESC9300247;Our country has developed the basics of aviation during and after the Great War having produced trainer aircraft and even some combat prototypes.;;;;;;;;;;;;;x
EVTDESC9300248;Our country has developed aviation during the Interwar having produced not only trainer aircraft but some military versions along with theoretical advancements in aerodynamics and armament.;;;;;;;;;;;;;x
EVTDESC48301;With the break out of war with Japan it is clear that one of their primary goals is to take control of oil rich East Indies. Most of our military advisors think we won't be able to defend them against the Japanese invasion and are suggesting to damage oil facilities in the region as much as we can before they fall into the hands of the enemy. This process will take up to two weeks to complete, we must hold what we can until then.;;;;;;;;;;;;;x
EVTDESC48302;We managed to destroy some oil facilities in the East Indies in time before the Japanese took hold of them, any province that we still hold will suffer this effect.;;;;;;;;;;;;;x
EVTDESC48306;We failed to destroy any oil facilities in the East Indies in time before the Japanese took hold of them...;;;;;;;;;;;;;x
EVTDESC48303;We have received reports that the Allies are planning to damage oil facilities in the East Indies as much as they can before we can take control over them, we must hurry with our invasion plans. Intelligence suggests we have at most two weeks before the Allies can complete this operation.;;;;;;;;;;;;;x
EVTDESC48304;The Allies have managed to destroy some oil facilities in the East Indies. Any province with oil facilities still held by them is surely severely damaged.;;;;;;;;;;;;;x
EVTDESC48305;The Allies have failed to destroy any oil facilities in the East Indies before we could take hold of them.;;;;;;;;;;;;;x
damaged_oil_facilities;Damaged Oil Facilities;;;;;;;;;;;;;x
EVTDESC48307;The Viet Minh was formed in Nanjing, China, in 1936 with the goal of liberating Vietnam from the French Empire. While under French control, they used guerrilla tactics to harass French military in the area and disrupt industry and mines. With Indochina now under our control, the Viet Minh have shown they will continue their insurgency against our occupation.;;;;;;;;;;;;;x
EVTDESC48308;The Viet Minh have launched several uprisings in the regions of Tonkin, Annam and Cochinchina.;;;;;;;;;;;;;x
viet_minh;Viet Minh;;;;;;;;;;;;;x
EVTDESC20009;With the break out of war with Japan an invasion of our homeland is a serious concern. To protect against this menace some of our advisors are suggesting obsolete pre-WW1 and WW1 field guns could be deployed for coastal defence.;;;;;;;;;;;;;x
AST_deploying_coastal_guns;Deploying obsolete field guns for coastal defense;;;;;;;;;;;;;x
EVTDESC9300220;The Nanping Coal mines in China hold a considerable amount of coal but are still relatively underdeveloped. Investing into the mines and the rail connection to the port of Fuzhou is a great opportunity to expand its production. A police station will also be set up near the mines to quell unrest;;;;;;;;;;;;;x
EVTDESC20010;Since the break out of the Second Sino-Japanese War, public opinion in Australia opposed trade relations with Japan. This culminated in the Dalfram dispute during which, in several instances, wharf labourers refused to load iron destined to Japan. The Australian Council of Trade Unions called for a boycott of Japanese goods and an embargo on the export of iron to Japan in response to the Japanese aggression. Eventually the Australian government approved a ban on all iron export to Japan.;;;;;;;;;;;;;x
introduce_features_yes_title;Introduce Features;;;;;;;;;;;;;x
introduce_features_no_title;Don't Introduce Features;;;;;;;;;;;;;x
introduce_features_yes_desc;OK;;;;;;;;;;;;;x
introduce_features_no_desc;OK;;;;;;;;;;;;;x
Bismarck_launchDESC;After outstanding sea trials during the last month it is finally that far\n\nKMS Bismarck is launched and ready for duty.;;;;;;;;;;;;;x
can_player_oobDESC;With it's relatively small industrial base Canada has been able to maintan two well equiped Infantry Divisions in 1936. \n 'Old Red Patch' and the 2nd Division are ready for your orders!
